Hour,T_out_C,T_in_C,CO2_ppm
4674,27.4875,28.33022801746169,760.9769800991747
4675,25.125,27.96779977974457,565.2001190833082
4676,23.375,28.08303609543073,469.3170752237213
4677,21.75,28.206094606487536,429.3760312105681
4678,20.375,28.283910756726307,412.41383871786365
4679,20.5,28.374750773219937,405.25358328603903
4680,19.675,28.40544428354956,402.2322989839903
4681,19.0,28.363638527262705,400.9464876343196
4682,18.875,28.317702357469937,400.4024534789461
4683,18.3,28.21937863438936,400.1713699319128
4684,18.0,28.09626225776654,400.07285910800783
4685,17.875,27.992190184146686,400.0309538090088
4686,19.175,27.93620186327073,400.0131893883948
4687,20.625,27.89563753596956,400.005623256268
4688,21.5625,27.79170081465747,400.0024005029502
4689,23.2125,29.63000571111794,518.1988632672326
4690,24.625,29.97043279792766,716.0975656173141
4691,25.6875,30.03895802013276,812.5638625018687
4692,26.0375,28.634542433677257,716.6851633754453
4693,26.625,30.024961590649745,704.543009154329
4694,27.5625,30.537831477572706,798.8261657809311
4695,27.9625,30.84931851174552,846.3425536661574
4696,28.0,31.179622159999,864.5827235906725
4697,28.1875,31.53313049775127,872.0961217556013
4698,27.4875,30.01269669145933,757.6450001392659
4699,26.375,29.707017758201125,563.0580240551506
4700,25.500000000000004,29.889412303205088,468.2250705258888
4701,23.2,30.01832438994729,428.8897462484092
4702,20.125,30.06450053887824,412.1789628812976
4703,19.625,30.13101034177616,405.1459950557784
4704,18.75,30.16566102472035,402.1825436684154
4705,17.375,30.097033170196568,400.92517443024906
4706,18.0,30.03671122478892,400.3927981727268
4707,16.975,29.91445960293335,400.1672553008042
4708,16.625,29.73626422480762,400.0711374676428
4709,18.375,29.645156231238147,400.0302897519528
4710,20.325,29.564988573094546,400.0129123778614
4711,21.0,29.44206325344112,400.00549047437295
4712,22.25,29.303431855879577,400.0023418376727
4713,24.25,31.08426009350632,518.1473260430978
4714,25.625,31.37340639256795,715.632985663818
4715,26.625,31.39796896123668,811.394339274303
4716,27.625,30.011173054310078,715.1464426888829
4717,28.625,31.3610882113524,702.1217409174913
4718,28.625,31.831037056450484,795.5391073739659
4719,28.15,32.097226992209805,842.861917397428
4720,27.375,32.37694252046711,859.2264807061209
4721,26.6875,32.67728211859323,865.2744814235542
4722,26.1875,31.145901740475644,751.5598853440586
4723,26.0,30.816238635650212,558.6287470993522
4724,25.375,30.964296926944243,465.7458614086263
4725,24.375,31.07353019795661,427.6719884766773
4726,23.375,31.14445318983765,411.595934081322
4727,23.437500000000004,31.201313518212523,404.8743207923616
4728,22.6375,31.19698006116693,402.056711199749
4729,21.375,31.10868430169964,400.8660238114487
4730,21.625,31.034871495352853,400.3650294963804
4731,21.375,30.93353553373888,400.15430430845896
4732,20.375,30.76823565830932,400.06497176036913
4733,20.4375,30.645449131571063,400.02743952371935
4734,21.5125,30.5743195188184,400.0116406350869
4735,22.625,30.485079732922635,400.0049350206066
4736,23.25,30.36254598959189,400.0020908300194
4737,25.65,32.11862459517779,517.9249900247546
4738,27.0,32.42183727894248,714.0357421959175
4739,27.875,32.46366276777133,808.3954209920223
4740,28.775,31.126939554088363,711.8622553245909
4741,29.0,32.441191634856814,699.4917781895799
4742,29.0,32.90572628790736,792.8435282564508
4743,29.625,33.202902320965734,838.5371848538839
4744,30.0,33.526042781451245,853.5821041342169
4745,29.5625,33.848558088600704,860.8000370796262
4746,29.1125,32.38168628442398,747.4664130055403
4747,28.375,32.07462249025994,556.1129108637015
4748,27.0625,32.20177676736273,464.4002276821822
4749,24.9375,32.279144787820215,426.977639244127
4750,23.375,32.31793103462164,411.2741201120273
4751,23.750000000000004,32.386380054320455,404.7089566383908
4752,22.825,32.396688260314214,401.97895393353815
4753,20.75,32.285744780666334,400.8334272741721
4754,21.5625,32.19900905658376,400.3510339365859
4755,21.5625,32.105573270236675,400.14791481315376
4756,20.375,31.91035827555366,400.0623163759021
4757,20.5625,31.70881573302675,400.02627611774574
4758,21.5875,31.500012983882964,400.0110865777223
4759,22.0,31.212013330082016,400.0046634408161
4760,22.625,30.855579599300757,400.0019682534824
4761,23.625,30.485476839409152,400.0008332869768
4762,24.625,30.111820917979543,400.0003519223967
4763,25.6875,29.751817445534325,400.00014882882886
4764,26.6625,29.42193556686091,400.0000626988386
4765,27.0,29.114040746120864,400.0000264003675
4766,27.3125,28.83194609300197,400.0000111451671
4767,25.3125,28.53207738581781,400.000004725101
4768,22.75,28.21905886571169,400.0000019937139
4769,23.375000000000004,28.05538587345085,400.0000008490954
4770,22.825,27.954198166258905,400.0000003611843
4771,21.375,27.870967881409637,400.000000154061
4772,21.25,27.84927473843279,400.0000000659592
4773,21.15,27.770472923256023,400.0000000281859
4774,21.0,27.637876404087194,400.0000000119426
4775,21.0,27.496445357158446,400.00000000506026
4776,19.75,27.29673889870045,400.00000000215687
4777,19.0,27.06305425323221,400.0000000009179
4778,19.0,26.842742449043318,400.0000000003908
4779,18.375,26.58236243975898,400.0000000001661
4780,17.375,26.293986833258305,400.0000000000705
4781,17.75,26.06831905717568,400.00000000003
4782,18.7,25.88693178161807,400.0000000000126
4783,19.625,25.718054182605808,400.0000000000054
4784,20.5,25.57184496846345,400.0000000000027
4785,20.3,25.426724604364715,400.00000000000114
4786,20.0,25.308774933008785,400.0000000000006
4787,20.4375,25.2699517052556,400.0000000000003
4788,20.2625,25.284028681008515,400.00000000000034
4789,20.0,25.34202161236726,400.00000000000034
4790,21.875,25.510252938074203,400.0000000000004
4791,23.625,25.735599702225485,400.00000000000017
4792,24.0,25.93172886859409,400.0000000000003
4793,23.812500000000004,26.123038788752996,400.00000000000017
4794,22.6375,26.265283876603363,400.00000000000017
4795,21.375,26.312661502485213,400.0000000000001
4796,20.6875,26.309447988364056,400.0000000000003
4797,19.5625,26.23697656798061,400.0000000000003
4798,19.0,26.10729941329737,400.0000000000001
4799,18.75,25.92237615996762,400.0000000000002
4800,17.6,25.68825298261693,400.0000000000001
4801,17.625,25.45383774747508,400.0000000000001
4802,18.0,25.233315287297213,400.0000000000003
4803,17.375,24.970677143340048,400.0000000000002
4804,17.0,24.71136593563116,400.00000000000017
4805,17.3125,24.502680847804317,400.0000000000002
4806,19.0625,24.36391124005568,400.00000000000017
4807,21.25,24.2685415926176,400.0000000000001
4808,22.375,24.16579072262874,400.0
4809,23.475,26.079289790320978,518.5685570792289
4810,24.625,26.47114309479865,718.5143861610002
4811,25.8125,26.588178913698577,817.1492298456276
4812,26.7375,25.186439945487592,722.4607209399892
4813,27.0,26.703261131001188,710.8448734544378
4814,27.0625,27.2972683698614,805.8891811678685
4815,27.0375,27.698626607228626,853.0601986867357
4816,26.375,28.108996726256645,871.9800444567826
4817,25.875,28.535872958197093,879.1302496933154
4818,24.05,27.00514170539283,762.8340248870828
4819,23.0,26.65186830036589,566.4618057206358
4820,22.5625,26.749716645964646,470.2845772478773
4821,20.8625,26.776703829806813,430.0041027408705
4822,20.0,26.747154777785475,412.8155411627088
4823,19.8125,26.679588086777954,405.4746504411522
4824,18.6375,26.535331358434828,402.33632925750914
4825,17.375,26.3591998525823,400.9987603593448
4826,18.875,26.253348952572807,400.4278594079127
4827,17.5,26.070536881835555,400.18317981002247
4828,16.0,25.79203940314624,400.0784534355745
4829,18.375,25.640131124368963,400.0336599987239
4830,19.3,25.486870536266693,400.01443879866144
4831,19.625,25.295869393441382,400.00619725744576
4832,20.9375,25.15724989362677,400.0026587698503
4833,20.5625,26.990769578671845,517.9904482016657
4834,20.0,27.27134599419163,715.4793079516731
4835,21.3125,27.271704921531683,814.4043665855642
4836,23.9125,25.729575019302544,719.4024274594319
4837,24.375,27.005832025155183,707.3832173245922
4838,22.75,27.2432659369737,801.4934881100786
4839,22.0,27.29718249003181,850.0431458543865
4840,19.5,27.35953803384441,870.1132275128027
4841,18.625,27.485829969503826,876.2361390676205
4842,20.25,25.80894016237665,761.6571989935806
4843,20.375,25.39066093215937,566.7620493882398
4844,19.3125,25.277397121179234,470.669553532369
4845,18.3375,25.13351031898079,430.2067904054789
4846,17.375,24.95861755985423,412.94588890483936
4847,17.0625,24.768520426449275,405.54872316279807
4848,15.7875,24.54456467339839,402.3801969068777
4849,15.0,24.294743617101165,401.0241086299808
4850,15.625,24.07984020795705,400.44119620174376
4851,14.75,23.821662604005397,400.1900895646564
4852,14.0,23.5303938450075,400.082062518752
4853,14.874999999999998,23.305171143492117,400.035461187053
4854,16.4,23.11511892360973,400.0153079289949
4855,17.625,22.92925409411588,400.0066036773827
4856,18.75,22.77908647647084,400.0028464953437
4857,19.7,24.70453869977321,518.4587475240504
4858,20.625,25.05249859203592,717.8792705412711
4859,20.375,25.09956299730092,816.7036159131375
4860,20.0,23.684158498169044,755.460841176407
4861,21.25,25.043313411672287,747.3288621396596
4862,22.0,25.55796871715878,822.9835108553968
4863,22.0,25.84082977359619,860.7298869157262
4864,22.0,26.148216776438534,874.2084996101162
4865,21.812500000000004,26.47038221181997,880.334518909601
4866,21.8875,24.87831942897204,765.3969002254621
4867,21.375,24.599500534581185,569.4225865694434
4868,20.375,24.717649277124224,472.014849255201
4869,19.375,24.833741951019928,430.9646599121896
4870,18.375,24.914299210867185,413.2939804640082
4871,18.5,24.98525678469231,405.7085719346197
4872,18.3,25.024432986219495,402.45202090425664
4873,18.0,25.0026615911568,401.0497408058509
4874,17.9375,24.979493126163877,400.448209013839
4875,17.9625,24.93804710396173,400.1928230147696
4876,18.0,24.8595242446031,400.0826311356235
4877,17.625,24.76317355550352,400.0354886418803
4878,17.775,24.664462692488783,400.0152819303263
4879,18.0,24.571435606033443,400.00655190151815
4880,18.625,24.481384949150797,400.00281160274
4881,19.625,26.42350174303849,518.2749618301503
4882,20.625,26.79335525960173,715.9660371951245
4883,21.1875,26.862970497431554,812.9965460992794
4884,21.7375,25.350853281683317,718.6515539070741
4885,22.0,26.724107151909717,706.5093926594607
4886,22.0625,27.12338698793492,801.5192113482406
4887,22.6625,27.299919315903672,849.7336312118812
4888,22.375,27.46299092933709,868.0033460338564
4889,22.25,27.628402217325167,876.6150943588543
4890,22.775,25.937834723307027,762.3551430852829
4891,22.375,25.55588212526041,566.1954969692536
4892,21.625,25.584250075449265,470.10676198719193
4893,19.275,25.579426198674938,430.0197535971519
4894,18.625,25.570872077225484,412.8249352586431
4895,19.4375,25.6148681107622,405.48207493794007
4896,18.6375,25.581442599112872,402.3466664450365
4897,18.0,25.49697958979766,401.0037813441329
4898,18.1875,25.424258353424143,400.42889550118224
4899,18.1125,25.32863205694551,400.1838641183261
4900,16.75,25.17825017106641,400.0788897100256
4901,16.5,25.051859940083773,400.0338654981433
4902,17.55,24.982533798444543,400.0145432712809
4903,19.25,24.917793031687715,400.006229434509
4904,20.8125,24.854583584990536,400.0026673212214
4905,22.3625,26.76539056709626,518.3809597612187
4906,24.25,27.1514441545281,717.0190665279315
4907,25.0,27.25312532699956,814.6335189831241
4908,25.625,25.832171157312825,719.2425859367296
4909,26.625,27.309636336333675,705.696943693081
4910,26.500000000000004,27.841833350047217,799.307010193944
4911,26.7,28.174527391841224,847.2871856566828
4912,27.0,28.536493891225867,863.258969228234
4913,26.3125,28.89022585732849,871.3359773992948
4914,25.9625,27.365120963855293,758.0471286347914
4915,24.75,27.072418970965533,563.5934626368405
4916,24.25,27.2438639669022,468.5639057804916
4917,22.275,27.390706246113453,429.2329879393063
4918,21.0,27.462352592502484,412.4436919072388
4919,21.125,27.569857837410947,405.2985203602181
4920,19.825,27.593699789675775,402.2583537138432
4921,18.375,27.542958807101897,400.9630240332538
4922,19.0625,27.52502880875384,400.411717454164
4923,18.6375,27.472837805491352,400.1762796524207
4924,17.375,27.33343969180939,400.07542868878727
4925,17.625,27.24099561203926,400.03227473619415
4926,19.25,27.18050383909766,400.0138545700601
4927,21.25,27.113553703110647,400.0059216817579
4928,22.437500000000004,27.027872114490677,400.00253698388826
4929,24.1375,26.945496608992705,400.0010901142311
4930,25.625,26.896688064547828,400.00046593903727
4931,26.5,26.87081357085419,400.0001985435418
4932,27.55,26.931985337040963,400.0000848700316
4933,28.0,27.069597312405183,400.00003618911313
4934,28.1875,27.261634611452784,400.0000154819578
4935,28.1125,27.50145782282026,400.0000066438489
4936,27.375,27.746685083365453,400.000002840873
4937,27.1875,28.00105726850684,400.000001215038
4938,27.1125,28.28866132217181,400.0000005216177
4939,25.75,28.52692967748971,400.0000002227109
4940,24.5625,28.736015818543773,400.0000000950392
4941,22.2375,28.893691055837134,400.0000000407464
4942,21.0,29.00545920702823,400.0000000174424
4943,21.1875,29.12749557192319,400.0000000074642
4944,20.4875,29.16811733635993,400.00000000319824
4945,19.375,29.12672855753777,400.00000000136777
4946,19.0625,29.066842983533476,400.0000000005853
4947,17.7875,28.95650176227468,400.0000000002512
4948,15.75,28.768257911450466,400.0000000001075
4949,16.75,28.67415701308993,400.0000000000462
4950,19.175,28.66643267739412,400.0000000000199
4951,21.25,28.59208168357032,400.0000000000086
4952,22.375,28.473407846470447,400.0000000000039
4953,24.725,28.380899571631645,400.0000000000018
4954,26.625,28.325438346427436,400.0000000000007
4955,27.1875,28.273060026131773,400.0000000000002
4956,27.7375,28.30542895619442,400.0000000000001
4957,27.375,28.408467527321967,400.00000000000017
4958,27.437500000000004,28.575080142845625,400.0
4959,27.2625,28.78852627867398,400.00000000000006
4960,27.625,29.014438127626164,400.00000000000017
4961,28.0,29.287877702631494,400.0000000000002
4962,27.375,29.53653098646933,400.00000000000017
4963,25.125,29.730242639290964,400.00000000000017
4964,24.375,29.92276933668414,400.0000000000002
4965,22.975,30.10154293989457,400.0000000000001
4966,19.5,30.14700510958001,400.00000000000017
4967,20.0625,30.215600962793665,400.00000000000034
4968,17.9875,30.222356067899405,400.0000000000003
4969,15.375,30.076724873847432,400.0
4970,17.0,30.029475597889345,399.9999999999998
4971,15.575,29.904923043788795,399.9999999999998
4972,13.375,29.64656719842876,400.0
4973,15.5,29.545504764408577,400.0
4974,17.625,29.514196133027525,400.0
4975,20.5,29.420409171992425,400.00000000000006
4976,22.875,29.304397407908027,400.0000000000003
4977,24.4,31.026722385758376,518.1710665796836
4978,26.25,31.29917339527232,715.9088029498333
4979,27.5,31.32085550600373,812.9903957031092
4980,27.925,29.914858234483923,717.9633447957815
4981,28.0,31.246042139262823,705.9325424810297
4982,28.9375,31.73444508743033,800.1270392915847
4983,29.1875,32.04130833163102,847.1038765324945
4984,29.0,32.36746047329573,864.4531392805357
4985,29.1875,32.72170184725903,871.3164325261625
4986,28.4875,31.23139974622572,756.7424219293391
4987,26.75,30.88248198411834,562.4967468835108
4988,26.25,31.04697217173515,467.8223675794055
4989,24.9,31.19678204935587,428.6793045008023
4990,22.125,31.246317088030292,412.09742790047886
4991,23.0625,31.331526992659164,405.10913825624135
4992,22.8625,31.389981874809067,402.1624849943765
4993,20.75,31.29879665681374,400.9103643094737
4994,20.9375,31.234203750418654,400.3841640144676
4995,19.3125,31.11860699414594,400.1629065892207
4996,18.0,30.927964478170544,400.068919679191
4997,18.25,30.821523689122387,400.0291563730796
4998,20.025,30.77441282174666,400.01237502721466
4999,22.875,30.75858036845726,400.0052435530554
5000,23.625,30.640167278861824,400.0022252727368
5001,25.025,32.34636043069287,518.0067600107534
5002,27.25,32.64385904554124,714.7825130637144
5003,28.1875,32.672101121120015,810.7120243526886
5004,28.7375,31.303920599314324,715.2116069325781
5005,29.0,32.59967509954644,702.9507938484176
5006,29.5625,33.061438664735704,796.2806188098311
5007,29.3375,33.33933674424341,843.7546078683832
5008,29.0,33.63971096058235,861.391250736062
5009,28.500000000000004,33.95914047491393,868.3382547285105
5010,28.075,32.48271624028768,753.3056922148535
5011,27.375,32.15928169488858,559.8371383717721
5012,25.3125,32.27797698929728,466.3451606854554
5013,22.2375,32.336897752785475,427.90854201663296
5014,21.0,32.39296896583795,411.720492857366
5015,21.1875,32.45672325416205,404.9223790107941
5016,19.8625,32.4245222441875,402.0729612034728
5017,18.375,32.30534262125512,400.8699954615432
5018,18.3125,32.19599761427661,400.3660933331301
5019,16.9375,32.02090119271999,400.15474226083234
5020,16.0,31.79256711875501,400.0653538458702
5021,16.625,31.6365818236282,400.0276393534353
5022,18.25,31.526142353705957,400.011721386407
5023,20.875,31.430198874464377,400.0049618135412
5024,22.5,31.2704605643385,400.00210159484783
5025,24.175,32.91611559571595,517.8602945034078
5026,26.25,33.1571574346181,714.9161718258671
5027,27.0625,33.13131457796364,810.5862265012439
5028,27.6625,31.73069004659535,714.855566583658
5029,28.625,33.0060065805831,703.1078914105357
5030,29.0,33.443703241474964,796.9914803403524
5031,29.0,33.705982698172015,843.0469665857748
5032,29.0,34.00555920810997,860.8599496075404
5033,28.5625,34.3194567305748,867.9136060654591
5034,27.4875,32.83173809784148,768.335711649576
5035,26.375,32.473344256626326,585.384186807805
5036,23.875,32.568115692462754,476.4805549245128
5037,20.35,32.60511638669226,432.1528296229826
5038,19.0,32.648302790125584,413.51449947752906
5039,19.9375,32.71303912277003,405.6874799975965
5040,17.6875,32.64479343452291,402.39870545308895
5041,16.0,32.47279592013375,401.01152510994064
5042,17.75,32.37704833729351,400.4268800983739
5043,17.05,32.20313650225698,400.1803838591724
5044,16.625,31.94890061450492,400.07611276528377
5045,17.9375,31.79304916528343,400.0321032714825
5046,19.4375,31.66993583497661,400.01357942377183
5047,21.25,31.522208754875432,400.005748540636
5048,22.625,31.332342609062064,400.00243478578216
5049,25.5,32.995766194367654,517.922390988401
5050,27.625,33.23829943810739,715.1727471068776
5051,28.1875,33.20511473936081,810.67769304744
5052,29.3625,31.829163273128287,714.347585675858
5053,30.0,33.10573814492648,702.3677522310919
5054,30.625,33.54997713217238,796.2221915767408
5055,30.375,33.815058236529225,842.7234815489364
5056,30.625,34.1195711766091,860.926764448455
5057,30.187500000000004,34.440420585283434,868.0580490271344
5058,29.2625,32.97639469060401,753.5771372398386
5059,27.75,32.632034013731776,560.5527293024636
5060,25.5,32.73287854605013,466.6789702877024
5061,22.35,32.796000620002786,427.9725247232845
5062,20.375,32.83577673985492,411.7273342509462
5063,21.5625,32.9204598618667,404.9235200091212
5064,20.9375,32.92339661272942,402.0713023256381
5065,19.375,32.79407318486523,400.8694474104475
5066,19.875,32.68948915726137,400.3656738835141
5067,20.15,32.55967847066446,400.1539393948033
5068,19.375,32.357455119112444,400.0647624948533
5069,19.125,32.17087254497571,400.02726713099867
5070,20.325,32.05157350977013,400.011497567328
5071,20.375,31.888873812976374,400.0048498952869
5072,22.8125,31.736534054493056,400.002049077455
5073,26.6875,33.45415018443456,517.8833387428398
5074,28.625,33.702624897497884,713.9679702413514
5075,29.9375,33.69791721989003,808.523829795261
5076,30.8125,32.4571721250814,743.0393765164964
5077,30.375,33.61708326806866,739.964799897368
5078,30.9375,34.03319525053422,814.6657136330829
5079,31.1875,34.3075362626145,848.1920173710698
5080,31.0,34.595530834115564,861.4437089887048
5081,30.5625,34.89595631263665,867.1342370926166
5082,27.4875,33.39735596415561,766.9734374850277
5083,24.05,32.94185731321,584.0230442655367
5084,22.500000000000004,33.022492911859594,475.4980321022975
5085,21.075,33.10663586897785,431.5911572177634
5086,19.775,33.13632356427272,413.2162289320155
5087,19.525,33.13804727163926,405.5372179587636
5088,18.6625,33.07266263178961,402.3219573867535
5089,17.7875,32.93476548221684,400.97394515007215
5090,17.5375,32.77799672079553,400.408838376259
5091,17.25,32.587003932452,400.1718362591116
5092,17.4125,32.37869739263034,400.0722394490484
5093,18.225,32.199832648880886,400.030408854439
5094,18.225,31.996960137868054,400.0128143548165
5095,18.625,31.761112782631155,400.00538909499824
5096,19.625,31.549876422485703,400.0022782098731
5097,20.0,31.325901763442204,400.0009657741229
5098,21.25,31.136693638402104,400.0004080196927
5099,22.125000000000004,30.986332918483203,400.00017180955086
5100,22.7,30.863677462371776,400.0000727768015
5101,21.75,30.766033364977737,400.00003062102087
5102,21.8125,30.75126331644287,400.0000128486645
5103,22.7375,30.832965294995454,400.00000543941337
5104,23.0,30.879328140306832,400.0000022980757
5105,23.0625,30.92072156046469,400.000000966762
5106,22.4125,30.95203054734069,400.0000004098344
5107,21.375,30.932869029482408,400.0000001728811
5108,21.125,30.950405815298677,400.000000072956
5109,19.825,30.935640997522466,400.0000000309884
5110,17.125,30.801534802831885,400.0000000131936
5111,17.0,30.69163175898497,400.0000000056252
5112,16.6,30.58679394871359,400.00000000239606
5113,16.0,30.40460005368844,400.0000000010208
5114,16.875,30.25674508682119,400.0000000004355
5115,16.525,30.060669399138654,400.0000000001857
5116,14.75,29.763894224774344,400.0000000000793
5117,14.75,29.524313730620552,400.00000000003394
5118,15.075,29.321335015700136,400.0000000000145
5119,16.25,29.098425114538376,400.0000000000062
5120,17.5,28.909830346003897,400.0000000000028
5121,17.925,28.675397118517974,400.00000000000136
5122,18.0,28.437924144700347,400.00000000000057
5123,18.3125,28.28792680447374,400.0000000000003
5124,18.8125,28.196536390156037,400.00000000000034
5125,19.0,28.13844511645497,400.0000000000003
5126,19.875,28.17668477996725,400.00000000000034
5127,20.775,28.25710290349561,400.0000000000003
5128,20.375,28.304119032564863,400.00000000000034
5129,17.75,28.282057761076576,400.0000000000003
5130,16.775,28.26560670387117,400.0000000000003
5131,17.0,28.325354073827796,400.0000000000003
5132,16.75,28.35325335818533,400.0000000000003
5133,15.6,28.31114666482316,400.00000000000034
5134,15.625,28.187345616877728,400.00000000000017
5135,15.5,27.99402465283918,400.00000000000017
5136,15.7,27.698387615188263,400.00000000000017
5137,15.375,27.33553473108446,400.0000000000001
5138,14.375,26.890847768055743,400.0000000000001
5139,13.375,26.42281546184128,400.0
5140,13.0,25.956706168173515,399.9999999999998
5141,12.937499999999998,25.54621527159663,399.9999999999999
5142,13.5875,25.179859548577816,400.00000000000006
5143,14.625,24.849304750947,400.00000000000017
5144,15.874999999999998,24.552494493093207,400.0000000000002
5145,16.775,26.28926715225876,518.3393096595184
5146,17.625,26.49895209339646,716.6559009974535
5147,17.75,26.4549783063746,814.6866952969942
5148,18.475,24.979597095678976,754.2927316443811
5149,19.625,26.18853571742841,746.3057787637092
5150,20.125,26.5360866040734,822.3643709133169
5151,20.7,26.66260649250642,860.5221217186612
5152,21.625,26.81424352603404,874.8618739759695
5153,21.4375,26.96215246306316,880.3051207706395
5154,21.0375,25.21102557195536,765.5478052813252
5155,20.375,24.80063095034983,569.6053421683538
5156,18.6875,24.78456096194026,472.3507535834104
5157,16.0875,24.738328984902463,431.1771832820813
5158,14.375,24.68515637497177,413.4182870533378
5159,15.937500000000002,24.70476726621172,405.78286903213456
5160,13.9125,24.637871802251134,402.4998177326576
5161,11.375,24.45083006791913,401.0796725557843
5162,11.75,24.342335979426476,400.4666865089424
5163,10.825,24.197447388514632,400.20221695731766
5164,9.375,23.989173135412383,400.0875810694289
5165,12.4375,23.90102646768928,400.0379613698315
5166,14.1875,23.83461846831317,400.01650468578254
5167,15.875,23.70546960692069,400.0071698955583
5168,18.75,23.63031977559216,400.0031163231082
5169,20.55,25.55271486044209,518.6588724155598
5170,21.0,25.8835628894876,719.3038394529422
5171,22.75,25.95753634349268,819.6059877263366
5172,23.3,24.47052946126525,725.2649887960605
5173,23.625,25.931371650516315,712.9425737268252
5174,24.9375,26.466200821831592,807.718721831033
5175,25.1875,26.77398207725977,855.7583200029883
5176,24.375,27.083203616787596,874.7900496841557
5177,24.8125,27.432368086336428,882.9512220516071
5178,24.4875,25.86469080659003,767.9875785878646
5179,22.75,25.533138441384565,570.9106199507586
5180,20.875,25.65035976883066,472.8931387004912
5181,19.45,25.773890667220748,431.3702074254901
5182,19.625,25.90740750530353,413.4724068404114
5183,19.625,26.011089583042526,405.78863413368384
5184,16.7125,25.96354722690093,402.4880124535513
5185,16.9125,25.91101033162938,401.0667369753587
5186,16.375,25.892665071972143,400.4577018630848
5187,16.4,25.79381853446865,400.1969160517207
5188,15.125,25.68629718994277,400.08477486110064
5189,13.624999999999998,25.509424483212065,400.0365143278116
5190,15.65,25.44470064972969,400.01575191975405
5191,18.25,25.409186771742213,400.00679781725023
5192,19.75,25.30859203211349,400.0029398529924
5193,22.575,27.200844499338626,518.5322569791485
5194,24.625,27.55137740442653,718.2577929518507
5195,26.3125,27.626955144012165,817.0403755650416
5196,27.0375,26.20022278214836,722.0200702387687
5197,27.0,27.64973894061041,709.3220405478017
5198,27.9375,28.21206585524274,803.6915150891739
5199,28.1875,28.582076538720663,851.0603399626394
5200,28.0,28.97114329262447,869.714373705914
5201,28.437500000000004,29.3945484414124,877.5309195455804
5202,28.2625,27.893462382175134,762.6322280131782
5203,25.5,27.57520669104208,567.4186127283865
5204,23.5625,27.74828112473208,470.9331009418671
5205,23.1125,27.96442368485928,430.3219965605187
5206,23.0,28.151434642701,412.9421671147383
5207,21.562500000000004,28.25169041680989,405.5266784844514
5208,19.6375,28.25652013598294,402.3620177511483
5209,18.375,28.229018385542936,401.0089229796832
5210,17.75,28.177644795645367,400.4311511965682
5211,15.975,28.060574792880416,400.18447341398667
5212,15.625,27.926840928518107,400.07888915429874
5213,16.1875,27.86159490186525,400.0337697943149
5214,17.3625,27.8091673675415,400.01448276345707
5215,19.875,27.769396743855367,400.0062101545061
5216,21.5,27.676976126576196,400.0026683177524
5217,23.8,29.50766019342172,518.3774076524028
5218,26.25,29.841590579329186,717.4720213151161
5219,28.1875,29.903489006638186,815.7184344038013
5220,29.5875,28.52037522653495,720.6679451372688
5221,30.0,29.922505027369965,708.6369704268242
5222,30.9375,30.46018842492888,802.9362461248065
5223,30.5625,30.8094586187966,850.0165797650477
5224,30.0,31.186594413862995,868.6624675443293
5225,30.750000000000004,31.61601299476026,875.7235702945052
5226,30.45,30.15906541152141,760.6979279425856
5227,28.125,29.86112309600057,565.340845193643
5228,26.500000000000004,30.05491631250366,469.2538654444411
5229,25.45,30.26348447708772,429.3299084206534
5230,21.5,30.34692473906945,412.3867938994769
5231,21.3375,30.43088504482889,405.2207625920356
5232,18.875,30.47343421090877,402.21657083700507
5233,18.1375,30.41227430841728,400.93923676335066
5234,19.5,30.4226098377404,400.3980251796655
5235,18.675,30.320308183481643,400.1692275856191
5236,18.0,30.162738751947145,400.0718105966664
5237,18.375,30.053271419287217,400.03051662466726
5238,19.475,29.978181308349452,400.013027779216
5239,21.875,29.935097621471463,400.0055511791278
5240,24.25,29.861823008955177,400.0023665093281
5241,26.25,31.616563373722084,518.136916762959
5242,27.625,31.90086202432243,715.4979427066729
5243,28.625,31.93262192984172,812.1286953679613
5244,29.625,30.574549999370504,716.8857727617603
5245,30.0,31.915158800564143,704.3182689731235
5246,30.5625,32.41242539794143,797.8767017031475
5247,30.9625,32.73848626376707,845.5496645399144
5248,30.375,33.075525154447405,862.0072894803104
5249,30.437500000000004,33.443619788493635,868.3974121531705
5250,29.6375,31.98254734605876,754.6559404635801
5251,27.75,31.652728639908496,560.7158201658235
5252,26.0625,31.80776193655977,466.8502758117763
5253,22.0625,31.89109454382125,428.2508012938689
5254,19.375,31.92595315809274,411.9076964903113
5255,21.1875,32.04430384165787,405.029365395775
5256,19.0625,32.03794744233097,402.1335957437359
5257,17.625,31.909136343696467,400.9016554578985
5258,17.5625,31.821104218079977,400.3815629947192
5259,16.4875,31.650346620580176,400.1622592788604
5260,17.25,31.492098481163826,400.068773707158
5261,19.75,31.420273742238678,400.0291809999232
5262,20.925,31.334255064795464,400.0124391183904
5263,22.25,31.198726519790554,400.0052831939281
5264,24.25,31.0670926090241,400.0022449532176
5265,26.25,30.93831970418739,400.0009587726036
5266,27.625,30.822652035354068,400.0004066449308
5267,28.750000000000004,30.752458991869936,400.0001721626981
5268,29.7,30.768473333050046,400.00007329534304
5269,30.0,30.853472476189083,400.0000310099736
5270,30.437500000000004,31.001910094934164,400.00001312168285
5271,30.2625,31.178980554362436,400.0000055753257
5272,30.625,31.37338606663844,400.0000023480142
