Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Wind Speed [m/s](Hourly),MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Infiltration Standard Density Volume Flow Rate [m3/s](Hourly),MAINZONE:Zone Air System Sensible Heating Energy [J](Hourly),MAINZONE:Zone Air System Sensible Cooling Energy [J](Hourly),MAINZONE:Zone Air CO2 Concentration [ppm](Hourly),MAINZONE:Zone Air Generic Air Contaminant Concentration [ppm](Hourly),LAB_HX:Heat Exchanger Sensible Heating Energy [J](Hourly),SUPPLY_FAN:Fan Electricity Energy [J](Hourly),EXHAUST_FAN:Fan Electricity Energy [J](Hourly),ERV_SA_OUTLET:System Node Temperature [C](Hourly),Electricity:Facility [J](Hourly) 
 02/19  14:00:00,3.5875000000000004,3.45,20.40897184729075,0.003501471652171238,185383.264448544,221352.96956625316,804.3946079908143,6739.150488487825,2591326.2719461387,12585.239574761388,12585.239574761388,18.16202655199015,244050.47914952278 
 02/19  15:00:00,3.825,3.1125,21.88719678398857,0.0034296652872972504,0.0,511532.7019646996,793.8163283762836,74855.52934699962,2705345.9649727084,18744.036887998802,18744.036887998802,19.064443602570684,6816288.073775997 
 02/19  16:00:00,3.8374999999999995,2.8125,22.902287490231608,0.003375176665426107,0.0,507978.9979361766,842.0347504342953,164795.7832817663,2887669.93543966,18744.036887998802,18744.036887998802,20.099126488350127,8346288.073775997 
 02/19  17:00:00,3.675,2.45,22.98731065549356,0.003319553828585376,0.0,508823.57027996145,870.6725257557002,135419.73784457997,2930922.55004796,18744.036887998802,18744.036887998802,20.17968350514521,8346288.073775997 
 02/19  18:00:00,3.5375,2.1125,23.043174244241012,0.0032745833645167043,0.0,513500.371449886,882.888694240925,56575.948351862724,2960576.9108066745,18744.036887998802,18744.036887998802,20.20995989699015,8346288.073775997 
 02/19  19:00:00,3.3125,2.1875,20.45647219571802,0.003287325641370091,224583.46805480018,248237.43359670803,782.8091430145312,32116.7310109939,2639769.3717043255,18744.036887998802,18744.036887998802,18.188892083537542,37488.073775997604 
 02/19  20:00:00,2.575,2.5500000000000003,20.000006830975096,0.0033495500465714227,411705.6139313163,0.0,601.3157583599486,16838.120017894013,2646477.761730807,18744.036887998802,18744.036887998802,17.49009442204984,37488.073775997604 
 02/19  21:00:00,2.0124999999999997,2.8875,20.000000000309768,0.0034129657817036107,528891.8783211993,0.0,488.61145449629447,7413.100416536411,2731913.5632911157,18744.036887998802,18744.036887998802,17.40571786426613,37488.073775997604 
 02/19  22:00:00,2.0875,3.0,20.000000000000014,0.003433368679768887,581315.4655129758,0.0,439.6571614240573,3317.5989979190317,2720849.541273932,18744.036887998802,18744.036887998802,17.417009486783318,37488.073775997604 
 02/19  23:00:00,1.45,3.0,20.0,0.0034443799894909775,633717.9790564862,0.0,417.76264559093624,1485.9716891025996,2816980.215008889,18744.036887998802,18744.036887998802,17.32141582175949,37488.073775997604 
 02/19  24:00:00,0.9374999999999999,3.0,20.0,0.003453853250128032,676711.69431136,0.0,407.9778800900663,667.4063597887256,2894112.2298374083,18744.036887998802,18744.036887998802,17.24456140023477,37488.073775997604 
 02/20  01:00:00,0.9,2.8125,20.0,0.0034225508713190403,703371.5409779813,0.0,403.58972811722145,300.3062679161742,2899814.9216234125,18744.036887998802,18744.036887998802,17.238945999167463,37488.073775997604 
 02/20  02:00:00,0.525,2.45,20.0,0.003369881215752684,730043.4492940806,0.0,401.61841446631365,135.3918715125151,2956566.426393393,18744.036887998802,18744.036887998802,17.18270049292607,37488.073775997604 
 02/20  03:00:00,-0.075,2.1125,20.0,0.003331054513344334,758494.5001361939,0.0,400.7313852898633,61.185577154032615,3047207.0680586286,18744.036887998802,18744.036887998802,17.092701576196013,37488.073775997604 
 02/20  04:00:00,-0.48749999999999993,2.1875,20.0,0.0033468838694801976,786470.1880021165,0.0,400.3311092753213,27.699643939120527,3109405.1858937237,18744.036887998802,18744.036887998802,17.030824556385518,37488.073775997604 
 02/20  05:00:00,-0.7250000000000001,2.5500000000000003,20.0,0.003403479182473712,813853.4727871284,0.0,400.1499510419609,12.544470300883916,3145165.543450618,18744.036887998802,18744.036887998802,16.99519590483016,37488.073775997604 
 02/20  06:00:00,-0.9875000000000002,2.8875,20.0,0.0034638206240725907,840980.9323615453,0.0,400.0678986063846,5.680200951727581,3184688.5057646222,18744.036887998802,18744.036887998802,16.955817137108575,37488.073775997604 
 02/20  07:00:00,-1.1624999999999999,3.1875,20.0,0.003523132635092744,864552.4166798897,0.0,400.0307413123787,2.5717292464197454,3210905.577788279,18744.036887998802,18744.036887998802,16.92956355397859,37488.073775997604 
 02/20  08:00:00,-1.2625,3.55,20.0,0.0036011147635033013,883281.639439975,0.0,400.01391267697494,1.163894300657585,3225753.0776201854,18744.036887998802,18744.036887998802,16.914560776190694,37488.073775997604 
 02/20  09:00:00,-1.3624999999999998,3.8875,19.999999999999996,0.0036809413467974307,886428.3934277287,0.0,400.006290275135,0.5262262174361015,3240601.9527724897,18744.036887998802,18744.036887998802,16.8995598433164,37488.073775997604 
 02/20  10:00:00,-0.7124999999999999,4.4375,21.620835828405546,0.003815707567632185,0.0,624853.4165487001,509.68073958989595,0.27093410753276237,3349630.0913866274,18744.036887998802,18744.036887998802,18.16220678122853,6816288.073775997 
 02/20  11:00:00,0.7000000000000001,5.075,22.653363544285902,0.003983174604987616,0.0,587394.1202570217,697.5813329219134,0.13624085612931044,3318837.072056517,18744.036887998802,18744.036887998802,19.402246227786065,8346288.073775997 
 02/20  12:00:00,1.3,5.7375,22.775867341642435,0.00419668391590113,0.0,566575.9845609063,807.5313948253687,0.05717504257273728,3253472.945750452,18744.036887998802,18744.036887998802,19.640315878489716,8346288.073775997 
 02/20  13:00:00,1.8625,5.812499999999999,22.864292859177915,0.004212798116124731,0.0,554246.9438790374,852.2720622259933,0.024281789465205466,3181112.4347100817,18744.036887998802,18744.036887998802,19.797117451258778,8346288.073775997 
 02/20  14:00:00,2.5125,5.45,20.410220050943288,0.004075626795300705,200237.43684358842,261676.72992652503,774.081589172979,6580.139858755251,2749858.606801584,18744.036887998802,18744.036887998802,18.02790496532664,256368.07377599765 
 02/20  15:00:00,2.575,5.1125,21.897186850652425,0.003963637263692675,0.0,543865.6883727673,765.5435537056634,74335.46052707337,2891494.75580669,18744.036887998802,18744.036887998802,18.88445367528481,6816288.073775997 
 02/20  16:00:00,2.6875,5.0,22.921819599829426,0.0039236862423309565,0.0,537939.9422990072,826.458532715706,164110.40790940085,3061304.2749278527,18744.036887998802,18744.036887998802,19.94244258698283,8346288.073775997 
 02/20  17:00:00,2.175,5.0,22.99538860246308,0.003927494891027693,0.0,547000.6890368989,862.0110072762017,134390.76642705468,3158247.711059857,18744.036887998802,18744.036887998802,19.96687828158536,8346288.073775997 
 02/20  18:00:00,2.05,5.0,23.043031268156216,0.003925053809219162,0.0,552345.2850066207,876.4577244620798,55660.17970440595,3185792.5247318363,18744.036887998802,18744.036887998802,19.986019879480857,8346288.073775997 
 02/20  19:00:00,1.8250000000000002,4.8125,20.447822922265473,0.0038668667788921366,258679.81259025654,270993.4228949831,777.1441443127618,31404.658358054505,2865220.600148931,18744.036887998802,18744.036887998802,17.958330322352666,37488.073775997604 
 02/20  20:00:00,1.2875,4.45,20.000004125403834,0.0037662629376474313,414144.49328159937,0.0,597.3741475562048,16384.15822719825,2844219.67763142,18744.036887998802,18744.036887998802,17.2971288705386,37488.073775997604 
 02/20  21:00:00,0.975,4.1125,20.00000000020716,0.003676102582546188,511382.0719768106,0.0,486.38773232423705,7172.691086874478,2893261.1908571166,18744.036887998802,18744.036887998802,17.25021639116764,37488.073775997604 
 02/20  22:00:00,0.7749999999999999,4.1875,20.000000000000007,0.003690513973330181,565091.0625441388,0.0,438.44414079713795,3191.9217156595405,2924461.829520802,18744.036887998802,18744.036887998802,17.22020616416427,37488.073775997604 
 02/20  23:00:00,0.575,4.55,20.0,0.003782060128324619,632022.2549414042,0.0,417.0733063968814,1417.5564043295396,2954940.4161384,18744.036887998802,18744.036887998802,17.190192998149882,37488.073775997604 
 02/20  24:00:00,0.5,4.8875,20.0,0.0038714855188180996,679148.6988817167,0.0,407.5723683776097,628.7158317983875,2966644.4061918547,18744.036887998802,18744.036887998802,17.17892505545491,37488.073775997604 
 02/21  01:00:00,1.375,4.875,20.0,0.003849407652867611,687068.9688732343,0.0,403.3525354314949,278.35308804473146,2834737.6259968844,18744.036887998802,18744.036887998802,17.310151333701498,37488.073775997604 
 02/21  02:00:00,2.4000000000000004,4.7375,20.0,0.0037917413712066678,675822.5361749264,0.0,401.4831774054851,123.14471213821652,2679671.5352536165,18744.036887998802,18744.036887998802,17.463880176560572,37488.073775997604 
 02/21  03:00:00,2.8875,4.575,20.0,0.003737135167082949,672783.5205117508,0.0,400.6557388070938,54.444442278470184,2605631.155950379,18744.036887998802,18744.036887998802,17.53699250427024,37488.073775997604 
 02/21  04:00:00,2.875,4.375,20.0,0.0036818309635267745,689050.4916248014,0.0,400.29006734615854,24.08360571906221,2607062.5565300216,18744.036887998802,18744.036887998802,17.5351116212935,37488.073775997604 
 02/21  05:00:00,3.175,4.2375,20.0,0.0036400925897007753,697231.6616784134,0.0,400.12842261346816,10.662625866495656,2561360.538180967,18744.036887998802,18744.036887998802,17.580105310893245,37488.073775997604 
 02/21  06:00:00,3.775,4.075,20.0,0.0035892506831018524,698119.0315304911,0.0,400.05685375444233,4.720432767655059,2470386.9561821055,18744.036887998802,18744.036887998802,17.670097693049854,37488.073775997604 
 02/21  07:00:00,4.0,4.0,20.0,0.0035677197425076045,710041.7359596423,0.0,400.0251733054212,2.09008001222263,2436114.659131513,18744.036887998802,18744.036887998802,17.703843031553994,37488.073775997604 
 02/21  08:00:00,4.0625,4.0,20.0,0.0035677238792247144,722064.9156693519,0.0,400.01115189778557,0.9259156979931504,2426443.455043141,18744.036887998802,18744.036887998802,17.71321484750064,37488.073775997604 
 02/21  09:00:00,4.1,4.0,20.0,0.0035678955331077938,726107.7649561972,0.0,400.00494182737236,0.410308238875972,2420692.446489541,18744.036887998802,18744.036887998802,17.71883685247107,37488.073775997604 
 02/21  10:00:00,3.7874999999999996,4.1875,20.0,0.003619473926926241,731512.935979138,0.0,400.00218985552556,0.18181852507987262,2467553.742010855,18744.036887998802,18744.036887998802,17.67196437115699,37488.073775997604 
 02/21  11:00:00,4.475,4.55,20.0,0.0037050851494747714,723175.5611837293,0.0,400.0009692918648,0.08047801105413925,2363313.2768359543,18744.036887998802,18744.036887998802,17.775088163726554,37488.073775997604 
 02/21  12:00:00,5.25,4.8875,20.0,0.0037892220207603237,726560.349886524,0.0,400.00042794257797,0.03553106011015481,2245827.0704515195,18744.036887998802,18744.036887998802,17.891336768954464,37488.073775997604 
 02/21  13:00:00,5.3375,5.0,20.0,0.0038219798647579372,740010.8612862998,0.0,400.00018872879446,0.015669705428129142,2232577.8828854635,18744.036887998802,18744.036887998802,17.904462546786963,37488.073775997604 
 02/21  14:00:00,5.3,5.0,20.0,0.003824037968677487,750795.9894214063,0.0,400.0000832727303,6541.876837177952,2238323.138869429,18744.036887998802,18744.036887998802,17.89883690686786,37488.073775997604 
 02/21  15:00:00,5.2375,5.0,20.0,0.003826608823655672,764127.6101595877,0.0,400.00003676759843,112811.86061258534,2247754.90097568,18744.036887998802,18744.036887998802,17.88946097576093,37488.073775997604 
 02/21  16:00:00,5.2,5.0,20.0,0.0038287758714580598,778292.2666369241,0.0,400.0000162461067,193489.7501275511,2253410.971882256,18744.036887998802,18744.036887998802,17.88383422504273,37488.073775997604 
 02/21  17:00:00,5.2,5.0,20.0,0.0038301646995252256,795416.6593207364,0.0,400.0000071838346,147318.10829011738,2253551.5439929175,18744.036887998802,18744.036887998802,17.883830234605448,37488.073775997604 
 02/21  18:00:00,5.1375,5.0,20.0,0.003832607348391106,813394.7640320428,0.0,400.00000317925645,63758.82705690612,2263071.426018879,18744.036887998802,18744.036887998802,17.874450495022668,37488.073775997604 
 02/21  19:00:00,4.6625,5.0,20.0,0.003843644899456023,833160.5720794159,0.0,400.00000140844884,28291.59663153466,2334774.8415882764,18744.036887998802,18744.036887998802,17.803199853972604,37488.073775997604 
 02/21  20:00:00,3.3375000000000004,5.0,20.0,0.0038690071243547624,867520.1916564228,0.0,400.0000006252127,12557.308803992853,2534860.2168817036,18744.036887998802,18744.036887998802,17.604456745375334,37488.073775997604 
 02/21  21:00:00,2.825,5.0,20.0,0.003881774750411131,898364.3948342649,0.0,400.0000002782603,5588.85751331958,2612244.0029024077,18744.036887998802,18744.036887998802,17.52758396360451,37488.073775997604 
 02/21  22:00:00,2.4,5.125,20.0,0.0039286851277217545,911939.0146767047,0.0,400.00000012400864,2490.7092164345263,2676475.1029206947,18744.036887998802,18744.036887998802,17.46383381800075,37488.073775997604 
 02/21  23:00:00,1.8499999999999999,5.325000000000001,20.0,0.004000806416439008,922321.3806007644,0.0,400.0000000552473,1109.6393112724102,2759635.804177565,18744.036887998802,18744.036887998802,17.38133549516474,37488.073775997604 
 02/21  24:00:00,1.6375000000000002,5.5875,20.0,0.004091388160759397,938605.6633362237,0.0,400.0000000245987,494.06298502450113,2791899.0065271948,18744.036887998802,18744.036887998802,17.349460122602387,37488.073775997604 
 02/22  01:00:00,0.7250000000000001,5.512500000000001,20.0,0.00408555359169068,961442.0008941735,0.0,400.00000001095225,219.9728237368977,2929080.5385512984,18744.036887998802,18744.036887998802,17.212592578402415,37488.073775997604 
 02/22  02:00:00,0.2625,5.2125,20.0,0.004001652309553524,968983.7219478034,0.0,400.00000000489314,98.27411464372632,2998229.4901024876,18744.036887998802,18744.036887998802,17.143225194533606,37488.073775997604 
 02/22  03:00:00,0.36250000000000004,4.9125,20.0,0.003913624009336519,965294.2542601508,0.0,400.00000000219234,44.030041367244124,2982692.659045862,18744.036887998802,18744.036887998802,17.15822944755551,37488.073775997604 
 02/22  04:00:00,0.4625,4.674999999999999,20.0,0.0038486720989443692,964514.9445930358,0.0,400.00000000098447,19.774825070566752,2967154.850568444,18744.036887998802,18744.036887998802,17.173233784982806,37488.073775997604 
 02/22  05:00:00,-0.375,4.4125,20.0,0.0037945631890630967,983297.5471296054,0.0,400.0000000004431,8.9038265511434,3092857.1709727324,18744.036887998802,18744.036887998802,17.04761878909465,37488.073775997604 
 02/22  06:00:00,-1.0875000000000001,4.1125,20.0,0.0037324757912621455,998874.1577121321,0.0,400.0000000002002,4.023649207250528,3199690.0014275056,18744.036887998802,18744.036887998802,16.940753019266804,37488.073775997604 
 02/22  07:00:00,-1.3875,4.0,20.0,0.0037129419367955972,1010355.0278394176,0.0,400.00000000009084,1.8231460025979724,3244941.471838857,18744.036887998802,18744.036887998802,16.895756536066028,37488.073775997604 
 02/22  08:00:00,-1.6874999999999998,4.0,20.0,0.0037210766599111013,1023951.2479693707,0.0,400.0000000000414,0.8272700307524379,3290371.2150083026,18744.036887998802,18744.036887998802,16.850756994960566,37488.073775997604 
 02/22  09:00:00,-1.9875000000000003,4.0,20.0,0.003729309012582149,1030370.8618142545,0.0,400.00000000001876,0.37581788118748866,3335717.0353702707,18744.036887998802,18744.036887998802,16.805756491882455,37488.073775997604 
 02/22  10:00:00,-2.1,4.1875,20.0,0.003782402944136227,1036017.797459807,0.0,400.00000000000875,0.170841309706869,3352589.3420817843,18744.036887998802,18744.036887998802,16.788881177860524,37488.073775997604 
 02/22  11:00:00,-2.1625000000000005,4.55,20.0,0.003885713710245763,1049683.6129389717,0.0,400.000000000004,0.07761854270124979,3361663.401578256,18744.036887998802,18744.036887998802,16.77950818633957,37488.073775997604 
 02/22  12:00:00,-2.2,4.8875,20.0,0.003988976533835346,1068513.127927379,0.0,400.00000000000205,0.03523467796064367,3367025.404807573,18744.036887998802,18744.036887998802,16.773886214509083,37488.073775997604 
 02/22  13:00:00,-2.1375,4.5625,20.0,0.0038942347339427866,1067620.2714383556,0.0,400.00000000000097,0.01599703439351481,3357411.5158420573,18744.036887998802,18744.036887998802,16.783263317770963,37488.073775997604 
 02/22  14:00:00,-1.975,3.925,20.0,0.0037226021101330465,1057669.7537065295,0.0,400.00000000000057,6505.722616808443,3332742.4780610977,18744.036887998802,18744.036887998802,16.807638489124688,37488.073775997604 
 02/22  15:00:00,-1.8375,3.2625,20.0,0.003572445594367258,1052413.6156274832,0.0,400.00000000000034,112571.9915554293,3311835.125832478,18744.036887998802,18744.036887998802,16.828262577669733,37488.073775997604 
 02/22  16:00:00,-1.7375,2.5625,20.0,0.0034440300128247047,1052004.5627476904,0.0,400.00000000000017,195019.9907678925,3296572.2819339326,18744.036887998802,18744.036887998802,16.843260911978433,37488.073775997604 
 02/22  17:00:00,-1.575,1.925,20.0,0.003352685712431509,1055154.8306541732,0.0,400.0000000000002,151347.64315250836,3271895.6646532686,18744.036887998802,18744.036887998802,16.867633262618458,37488.073775997604 
 02/22  18:00:00,-1.4375,1.2625,20.0,0.003285772048070653,1062006.0667448803,0.0,400.0000000000001,68065.99159910668,3251109.333594207,18744.036887998802,18744.036887998802,16.888254726654477,37488.073775997604 
 02/22  19:00:00,-1.5875,1.0,20.0,0.0032690053010108007,1075724.193956564,0.0,400.00000000000017,31330.463348919726,3274200.815369977,18744.036887998802,18744.036887998802,16.865748949890747,37488.073775997604 
 02/22  20:00:00,-1.9499999999999997,1.0,20.0,0.003274989103615457,1094703.0355370836,0.0,400.0000000000001,14414.653543331013,3329703.2108295616,18744.036887998802,18744.036887998802,16.81136508133561,37488.073775997604 
 02/22  21:00:00,-2.2875,1.0,20.0,0.0032806260004333903,1112278.4867736872,0.0,400.0000000000002,6639.896515308426,3381489.7691859314,18744.036887998802,18744.036887998802,16.76072852623134,37488.073775997604 
 02/22  22:00:00,-2.525,1.1875,20.000000000000004,0.0032989646929469756,1129555.0620287177,0.0,400.00000000000034,3061.3255998330915,3417101.6462937645,18744.036887998802,18744.036887998802,16.725095735170456,37488.073775997604 
 02/22  23:00:00,-2.7875,1.55,20.0,0.003336498147012319,1148458.480177145,0.0,400.0000000000003,1412.217964668127,3455822.8411676697,18744.036887998802,18744.036887998802,16.68571938554684,37488.073775997604 
 02/22  24:00:00,-3.025,1.8875,20.0,0.0033786606041590586,1168075.6072446185,0.0,400.00000000000017,651.7357734454786,3490916.5465009143,18744.036887998802,18744.036887998802,16.6500958394346,37488.073775997604 
 02/23  01:00:00,-3.4750000000000005,1.8749999999999998,20.0,0.0033850787485234825,1186309.7301673254,0.0,400.00000000000017,300.9624560845588,3558442.8526307293,18744.036887998802,18744.036887998802,16.58259792512628,37488.073775997604 
 02/23  02:00:00,-4.137500000000001,1.7375,20.0,0.0033798518340861336,1206759.3083579824,0.0,400.00000000000006,139.175113155375,3658175.7121967785,18744.036887998802,18744.036887998802,16.483224375165516,37488.073775997604 
 02/23  03:00:00,-4.775,1.575,20.000000000000004,0.00337292662293251,1227336.2520746104,0.0,400.0000000000002,64.45631551804907,3754253.6870540828,18744.036887998802,18744.036887998802,16.38759909605865,37488.073775997604 
 02/23  04:00:00,-5.375,1.3749999999999998,20.0,0.0033637430597404858,1247981.906349323,0.0,400.00000000000017,29.89663292271897,3844637.0213530334,18744.036887998802,18744.036887998802,16.29759764841964,37488.073775997604 
 02/23  05:00:00,-6.0375,1.2375,20.0,0.0033627086691078714,1271499.9853632892,0.0,400.0000000000003,13.887616009232008,3944362.309823022,18744.036887998802,18744.036887998802,16.198220960602683,37488.073775997604 
 02/23  06:00:00,-6.675000000000001,1.075,20.0,0.003360817341219258,1295319.0481583308,0.0,400.00000000000017,6.460625754049392,4040426.1775463074,18744.036887998802,18744.036887998802,16.102593160839135,37488.073775997604 
 02/23  07:00:00,-7.15,0.8125,20.000000000000004,0.003353021698483704,1316788.179137862,0.0,400.0000000000002,3.0099085085390813,4112181.4134266083,18744.036887998802,18744.036887998802,16.031338397071465,37488.073775997604 
 02/23  08:00:00,-7.55,0.44999999999999996,20.0,0.0033455606884852007,1321486.8387593862,0.0,400.0000000000001,1.4041214719792037,4172694.764660963,18744.036887998802,18744.036887998802,15.971332492662825,37488.073775997604 
 02/23  09:00:00,-7.949999999999999,0.1125,20.0,0.003346379374976066,1284109.4838336539,0.0,400.0000000000002,0.6551654502802385,4233196.555501022,18744.036887998802,18744.036887998802,15.911328908169189,37488.073775997604 
 02/23  10:00:00,-7.225,0.1875,21.297611355978418,0.003339413740335114,0.0,783969.7551869383,510.1892996551543,0.3454128914715247,4291208.604339031,18744.036887998802,18744.036887998802,16.964158221797504,6816288.073775997 
 02/23  11:00:00,-5.825,0.5499999999999999,22.279416659277693,0.0033317248419775596,0.0,754419.6139452616,701.2652347224681,0.17703845904344706,4245020.446029533,18744.036887998802,18744.036887998802,18.10828761803746,8346288.073775997 
 02/23  12:00:00,-4.425,0.8875,22.40684082449729,0.003328845362786106,0.0,712900.8228046453,816.2612316338337,0.07641980566905962,4061165.8071833625,18744.036887998802,18744.036887998802,18.464442365097636,8346288.073775997 
 02/23  13:00:00,-3.2124999999999995,1.0,22.495748857132106,0.003320141392641535,0.0,681842.6607863164,865.3378072734475,0.033466912221996326,3892097.193569657,18744.036887998802,18744.036887998802,18.724820373632365,8346288.073775997 
 02/23  14:00:00,-2.1125,1.0,20.24729979116518,0.003306439301031466,397545.6336946143,167186.3273540989,776.6646551786639,6580.586932542035,3415024.143345489,18744.036887998802,18744.036887998802,17.148066728407112,256368.07377599765 
 02/23  15:00:00,-1.0125,1.0,21.61535481737809,0.003292100705798118,0.0,632828.0927698889,733.1048119302786,90619.50426270392,3391861.4155918867,18744.036887998802,18744.036887998802,18.11247354411512,6816288.073775997 
 02/23  16:00:00,-0.6624999999999999,0.8125,22.57151425329679,0.003276473258030983,0.0,619030.9973188172,815.7758998122292,175008.5205517461,3513801.7238766076,18744.036887998802,18744.036887998802,19.145208185672658,8346288.073775997 
 02/23  17:00:00,-0.7,0.44999999999999996,22.649976603399516,0.0032615550359049116,0.0,616525.179941273,865.8997168981698,142160.1009227876,3537073.5804020343,18744.036887998802,18744.036887998802,19.23804988529358,8346288.073775997 
 02/23  18:00:00,-0.7625,0.1125,22.699848275524868,0.0032541097483984177,0.0,618963.9946496183,887.1878046157049,60681.53049283941,3556008.3896141457,18744.036887998802,18744.036887998802,19.274964598384308,8346288.073775997 
 02/23  19:00:00,-1.3000000000000003,0.1875,20.291286216306894,0.0032606735891530956,392646.9306098997,190330.32253375507,774.9396057367404,33502.803457974645,3299820.1428840254,18744.036887998802,18744.036887998802,17.303771404210686,37488.073775997604 
 02/23  20:00:00,-2.1625,0.5499999999999999,20.000000022999856,0.003278670429388748,751559.2063618506,0.0,582.6224596275831,16182.609189136176,3360362.1645744815,18744.036887998802,18744.036887998802,16.779602342748337,37488.073775997604 
 02/23  21:00:00,-3.0,0.8875,20.000000000000988,0.0033043422443928957,869242.5961040339,0.0,483.45094638734315,7399.281053671139,3485961.607818105,18744.036887998802,18744.036887998802,16.65397945831184,37488.073775997604 
 02/23  22:00:00,-3.4875,1.0,20.0,0.003316077403106855,936022.2802167931,0.0,438.44331103846457,3408.4664616836003,3558837.724259988,18744.036887998802,18744.036887998802,16.580850040654063,37488.073775997604 
 02/23  23:00:00,-3.85,1.0,20.0,0.003318460984198422,985724.4465929973,0.0,417.72364871254644,1571.422110321107,3613810.419268106,18744.036887998802,18744.036887998802,16.526463089652744,37488.073775997604 
 02/23  24:00:00,-4.1875,1.0,20.0,0.0033206314487067142,1026395.9280450551,0.0,408.17934227554787,725.2003409344102,3664893.393937628,18744.036887998802,18744.036887998802,16.47582425134961,37488.073775997604 
 02/24  01:00:00,-4.2375,1.1875,20.0,0.003331805215927072,1057874.7331219756,0.0,403.77674166171676,334.8550894962464,3672953.1699037026,18744.036887998802,18744.036887998802,16.468307782397066,37488.073775997604 
 02/24  02:00:00,-4.1375,1.55,20.0,0.003359074544751647,1084952.9896189887,0.0,401.7435179324584,154.58453473198935,3658636.8705045823,18744.036887998802,18744.036887998802,16.48328962468953,37488.073775997604 
 02/24  03:00:00,-4.0375,1.8875,20.0,0.003391247958170157,1110138.710104208,0.0,400.80444662831906,71.32419199764917,3644328.4106470495,18744.036887998802,18744.036887998802,16.498271467757213,37488.073775997604 
 02/24  04:00:00,-3.6250000000000004,2.625,20.0,0.003490057184890798,1135374.4323956594,0.0,400.3707845464406,32.87465849064528,3582541.146570321,18744.036887998802,18744.036887998802,16.56012933063471,37488.073775997604 
 02/24  05:00:00,-3.0875,3.625,20.0,0.003676595635150083,1164356.1592374742,0.0,400.17041064365117,15.109021578657467,3501667.701217694,18744.036887998802,18744.036887998802,16.640740421860755,37488.073775997604 
 02/24  06:00:00,-2.5249999999999995,4.625,20.0,0.0039245013224139275,1196861.6333161714,0.0,400.0780070526784,6.916294762745599,3417029.2825946766,18744.036887998802,18744.036887998802,16.72510438763232,37488.073775997604 
 02/24  07:00:00,-2.1125,4.8125,20.0,0.003968223174673442,1211271.049772589,0.0,400.03557816867635,3.154446851105779,3354960.3288453864,18744.036887998802,18744.036887998802,16.786971304091164,37488.073775997604 
 02/24  08:00:00,-1.8125000000000002,4.45,20.0,0.0038554259783218285,1209955.6301179067,0.0,400.01623195162506,1.439164257051397,3309819.5587627185,18744.036887998802,18744.036887998802,16.831963797481208,37488.073775997604 
 02/24  09:00:00,-1.5124999999999997,4.1125,20.0,0.003757345036615802,1197849.2065444805,0.0,400.00741245053865,0.6572058689321405,3264677.3477442237,18744.036887998802,18744.036887998802,16.876956256184002,37488.073775997604 
 02/24  10:00:00,-0.9624999999999999,4.0,21.416653118687385,0.0037176587563012807,0.0,620579.6963039353,509.80764415432634,0.34092884498166337,3365139.8634926924,18744.036887998802,18744.036887998802,17.985502719799218,6816288.073775997 
 02/24  11:00:00,0.4250000000000001,4.0,22.40481354754616,0.0036943962677749606,0.0,588891.7282995809,698.7087008003057,0.17241923490937283,3326981.800716102,18744.036887998802,18744.036887998802,19.14892942904116,8346288.073775997 
 02/24  12:00:00,1.0375,4.0,22.54030795108891,0.0036826059884100077,0.0,568387.7888081229,810.6447244645236,0.07309353581830826,3263081.8818532196,18744.036887998802,18744.036887998802,19.398336871213033,8346288.073775997 
 02/24  13:00:00,1.9375,4.0,22.636650177941632,0.003666316444138936,0.0,547074.0993366254,857.2870965520998,0.031429994472236406,3141916.4913209495,18744.036887998802,18744.036887998802,19.61314457194294,8346288.073775997 
 02/24  14:00:00,2.8125,4.0,20.307360988968103,0.0036502931102970304,285348.251348614,179841.81136983685,765.9039555272134,0.017097879868958603,2685886.7867362793,18744.036887998802,18744.036887998802,17.93178325947261,256368.07377599765 
 02/24  15:00:00,3.0624999999999996,4.0,21.720015552305313,0.003643469974945207,0.0,525358.9457995465,747.8799679005523,0.010851149891100392,2799451.052088082,18744.036887998802,18744.036887998802,18.814748825660505,6816288.073775997 
 02/24  16:00:00,3.1,4.0,22.688418734112247,0.003640008722022748,0.0,520756.20809799456,819.0170702198025,0.0055075371044101045,2970919.603243119,18744.036887998802,18744.036887998802,19.80940999516142,8346288.073775997 
 02/24  17:00:00,3.2875,4.0,22.773525540757376,0.0036344888491616515,0.0,512897.4234102835,860.6195553786038,0.002326225371855325,2961134.788575688,18744.036887998802,18744.036887998802,19.939129523535755,8346288.073775997 
 02/24  18:00:00,2.7124999999999995,4.0,22.81719834026677,0.0036401704677480823,0.0,528167.0068991808,877.668689102662,0.0009968845005027143,3056389.7538833395,18744.036887998802,18744.036887998802,19.899548197246403,8346288.073775997 
 02/24  19:00:00,2.3625,3.5625,20.332590837056596,0.0035426744087153567,327318.87017291447,183320.4860740545,764.3802261648858,0.0005412616734909155,2760065.537513082,18744.036887998802,18744.036887998802,17.893661110801688,37488.073775997604 
