Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Wind Speed [m/s](Hourly),MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Infiltration Standard Density Volume Flow Rate [m3/s](Hourly),MAINZONE:Zone Air System Sensible Heating Energy [J](Hourly),MAINZONE:Zone Air System Sensible Cooling Energy [J](Hourly),MAINZONE:Zone Air CO2 Concentration [ppm](Hourly),LAB_HX:Heat Exchanger Sensible Heating Energy [J](Hourly),SUPPLY_FAN:Fan Electricity Energy [J](Hourly),EXHAUST_FAN:Fan Electricity Energy [J](Hourly),ERV_SA_OUTLET:System Node Temperature [C](Hourly),Electricity:Facility [J](Hourly) 
 07/03  20:00:00,18.875,5.5,24.0,0.003871223592714264,0.0,709307.9445125165,545.3590164964113,788068.1078122784,18744.036887998802,18744.036887998802,23.330734512870933,37488.073775997604 
 07/03  21:00:00,17.25,5.125,24.0,0.003776182075343589,0.0,641829.3196201536,464.8152773577663,1037669.610094993,18744.036887998802,18744.036887998802,23.09020098576496,37488.073775997604 
 07/03  22:00:00,16.525,3.375,24.0,0.0033286855079013265,0.0,616675.8784711381,429.069606736895,1149133.4401725703,18744.036887998802,18744.036887998802,22.978258507314013,37488.073775997604 
 07/03  23:00:00,16.0,3.625,24.0,0.003376611222402254,0.0,587266.6228848497,412.9988710256978,1229849.6554384828,18744.036887998802,18744.036887998802,22.895499952693058,37488.073775997604 
 07/03  24:00:00,16.1875,2.75,24.0,0.003235253408274765,0.0,580614.0236437544,405.7972644284276,1200649.106526421,18744.036887998802,18744.036887998802,22.930535136100527,37488.073775997604 
 07/04  01:00:00,16.1125,2.625,24.0,0.00320340431231706,0.0,568734.8045850734,402.6000499230839,1212304.5845605368,18744.036887998802,18744.036887998802,22.91641898967861,37488.073775997604 
 07/04  02:00:00,16.0,3.0,24.0,0.0032541694418132825,0.0,554843.9001578686,401.1599395486021,1229724.0160585095,18744.036887998802,18744.036887998802,22.894815080073144,37488.073775997604 
 07/04  03:00:00,15.6875,3.0,24.0,0.0032754635339604246,0.0,539279.9776229553,400.5166796949272,1277411.1270847402,18744.036887998802,18744.036887998802,22.85534083351809,37488.073775997604 
 07/04  04:00:00,15.1875,3.0,23.999999999999996,0.0032737602508999173,0.0,521809.8525188385,400.2301593975306,1354439.8278195448,18744.036887998802,18744.036887998802,22.776818811521554,37488.073775997604 
 07/04  05:00:00,14.375,3.0,24.0,0.0032721608447035,0.0,500560.701515978,400.10191957953145,1479501.0632245932,18744.036887998802,18744.036887998802,22.649140315432362,37488.073775997604 
 07/04  06:00:00,14.562499999999998,3.0,24.000000000000004,0.0032887190381488936,0.0,501777.05365183734,400.0450222088429,1450554.1943413895,18744.036887998802,18744.036887998802,22.68571262301043,37488.073775997604 
 07/04  07:00:00,14.3375,3.625,24.0,0.003407235250682329,0.0,495108.4313426759,400.0199562585341,1485258.0313510543,18744.036887998802,18744.036887998802,22.648906756806852,37488.073775997604 
 07/04  08:00:00,14.625,4.0,24.0,0.0034734492654856478,0.0,505795.63386487646,400.00878343302725,1441176.5587389208,18744.036887998802,18744.036887998802,22.687384596389357,37488.073775997604 
 07/04  09:00:00,15.625,4.0,24.0,0.003482699548984471,0.0,527512.1761608102,400.0038802525272,1287158.9808195983,18744.036887998802,18744.036887998802,22.845749908710072,37488.073775997604 
 07/04  10:00:00,16.625,4.0,24.0,0.003462934661647998,0.0,543444.8106742295,400.0017263129637,1133552.896641062,18744.036887998802,18744.036887998802,22.994283638198496,37488.073775997604 
 07/04  11:00:00,18.25,4.625,24.0,0.0035910383661446874,0.0,552999.0770555127,400.00076813566733,883856.1416459111,18744.036887998802,18744.036887998802,23.23842141048007,37488.073775997604 
 07/04  12:00:00,19.4375,4.375,24.0,0.0035330739425842687,0.0,565388.6348702505,400.00034276409235,700614.2396306577,18744.036887998802,18744.036887998802,23.41929878455172,37488.073775997604 
 07/04  13:00:00,20.5125,5.875,24.0,0.003975749551634416,0.0,560924.3284303206,400.00015383336387,535076.7379111148,18744.036887998802,18744.036887998802,23.58058627044843,37488.073775997604 
 07/04  14:00:00,21.625,6.375,24.0,0.0041085543059148875,0.0,563369.7115816855,400.0000683363008,364349.8304767174,18744.036887998802,18744.036887998802,23.74748840727609,37488.073775997604 
 07/04  15:00:00,22.0625,4.75,23.999999999999996,0.003613410722759089,0.0,563223.5326148357,400.0000305769179,296721.36437620065,18744.036887998802,18744.036887998802,23.81316330730558,37488.073775997604 
 07/04  16:00:00,22.6625,5.25,24.0,0.0037469268220489543,0.0,560704.4473845026,400.00001380620347,204596.14198665987,18744.036887998802,18744.036887998802,23.903219037232134,37488.073775997604 
 07/04  17:00:00,23.0,6.0,24.000000000000004,0.003965832217276735,0.0,552832.8896289039,400.00000619078094,152955.9068022364,18744.036887998802,18744.036887998802,23.953881543718673,37488.073775997604 
 07/04  18:00:00,22.874999999999996,3.5,24.0,0.0033349603066078048,0.0,540925.5016391975,400.0000027815478,172229.46546441282,18744.036887998802,18744.036887998802,23.935142229488573,37488.073775997604 
 07/04  19:00:00,22.925,2.0,24.0,0.003056342597431586,0.0,530265.9380809192,400.0000012648777,164715.11813340924,18744.036887998802,18744.036887998802,23.942632932018697,37488.073775997604 
 07/04  20:00:00,22.375,2.0,24.0,0.00305509416277508,0.0,507964.6936838868,400.00000057386933,249005.98092280966,18744.036887998802,18744.036887998802,23.86012761053816,37488.073775997604 
 07/04  21:00:00,20.625,1.375,24.0,0.0030248027949350527,0.0,468551.58518376795,400.0000002591465,517238.9414578563,18744.036887998802,18744.036887998802,23.59762417657389,37488.073775997604 
 07/04  22:00:00,17.425,0.375,24.0,0.0029987590299655927,0.0,414122.7844862202,400.00000011627844,1008623.6306865036,18744.036887998802,18744.036887998802,23.1148285570902,37488.073775997604 
 07/04  23:00:00,15.375,0.625,24.0,0.0030191480081123217,0.0,374482.9637516079,400.0000000514425,1323371.9672262112,18744.036887998802,18744.036887998802,22.804430669662636,37488.073775997604 
 07/04  24:00:00,17.0625,1.0,24.0,0.0030307585758419494,0.0,387686.30209517904,400.00000002268877,1064317.7811492581,18744.036887998802,18744.036887998802,23.062359600378556,37488.073775997604 
 07/05  01:00:00,14.9875,0.375,24.0,0.0030232402108667012,0.0,349500.3311793004,400.00000001006646,1383015.3058551603,18744.036887998802,18744.036887998802,22.748565479293525,37488.073775997604 
 07/05  02:00:00,12.375,0.625,23.9979079477205,0.003051684826271716,0.0,304638.5103656185,400.000000004394,1783783.3408610884,18744.036887998802,18744.036887998802,22.358649803615997,37488.073775997604 
 07/05  03:00:00,14.1875,1.0,23.9998728633331,0.003061304080616307,0.0,319779.1469790016,400.00000000191085,1505052.7686289556,18744.036887998802,18744.036887998802,22.63029374684014,37488.073775997604 
 07/05  04:00:00,13.3125,1.0,23.997766096145348,0.0030656198957261954,0.0,310963.4403430808,400.0000000008383,1639605.8724169335,18744.036887998802,18744.036887998802,22.50069967347175,37488.073775997604 
 07/05  05:00:00,11.375,0.375,23.966418186856398,0.003055895217052679,0.0,321135.91894220107,400.00000000036437,1932643.4791404563,18744.036887998802,18744.036887998802,22.18763116147626,37488.073775997604 
 07/05  06:00:00,13.749999999999998,0.0,23.996725363481794,0.003035480207213985,0.0,370368.4261099299,400.0000000001587,1570643.0935703334,18744.036887998802,18744.036887998802,22.555553431112862,37488.073775997604 
 07/05  07:00:00,14.400000000000002,0.0,23.999999921590746,0.003025261160102743,0.0,438969.8639449063,400.0000000000701,1472643.104298331,18744.036887998802,18744.036887998802,22.663831331773622,37488.073775997604 
 07/05  08:00:00,17.675,0.625,23.99999999999797,0.0029950971668313243,0.0,532764.3455879327,400.000000000031,970618.5104789841,18744.036887998802,18744.036887998802,23.150410700550697,37488.073775997604 
 07/05  09:00:00,20.9375,1.0,24.0,0.0029901241744748524,0.0,592888.2162827149,400.000000000014,469918.7572439541,18744.036887998802,18744.036887998802,23.643449459418505,37488.073775997604 
 07/05  10:00:00,22.4375,1.0,24.0,0.0029728279150691055,0.0,592179.7061870893,400.0000000000065,239646.37099505894,18744.036887998802,18744.036887998802,23.86943180361184,37488.073775997604 
 07/05  11:00:00,23.0,1.625,24.0,0.003007720932612119,0.0,558501.1691232454,400.00000000000324,153485.29775255898,18744.036887998802,18744.036887998802,23.95368646690917,37488.073775997604 
 07/05  12:00:00,23.6875,2.0,24.0,0.00304762471091847,0.0,522452.7783794849,400.0000000000015,51799.161404042854,18744.036887998802,18744.036887998802,24.056918026247253,37488.073775997604 
 07/05  13:00:00,23.4125,2.625,24.0,0.003137656654350213,0.0,493916.3530927601,400.00000000000057,89889.47909093901,18744.036887998802,18744.036887998802,24.015712413116876,37488.073775997604 
 07/05  14:00:00,23.625,1.75,24.0,0.0030253262488694702,0.0,486507.39541374927,400.00000000000057,57414.178684440325,18744.036887998802,18744.036887998802,24.04759985024399,37488.073775997604 
 07/05  15:00:00,24.187499999999996,1.0,24.0,0.0029565533201712725,0.0,483766.7150649016,400.00000000000045,0.0,18744.036887998802,18744.036887998802,24.13196287471206,37488.073775997604 
 07/05  16:00:00,24.1125,1.625,24.0,0.003001327890415136,0.0,472460.60142674425,400.00000000000034,0.0,18744.036887998802,18744.036887998802,24.120699858661077,37488.073775997604 
 07/05  17:00:00,24.625,2.0,24.0,0.0030301352175406307,0.0,470825.36445724004,400.0000000000003,0.0,18744.036887998802,18744.036887998802,24.19757465580415,37488.073775997604 
 07/05  18:00:00,25.375,1.375,24.0,0.0029742021550042577,0.0,471253.5243329117,400.00000000000034,0.0,18744.036887998802,18744.036887998802,24.310095719051496,37488.073775997604 
 07/05  19:00:00,24.6,2.25,24.0,0.0030739881333451406,0.0,450031.7863718568,400.0000000000003,0.0,18744.036887998802,18744.036887998802,24.193844849930393,37488.073775997604 
 07/05  20:00:00,23.375,3.0,23.999999999999996,0.003184069402087779,0.0,423373.7692660532,400.00000000000034,95879.38615130229,18744.036887998802,18744.036887998802,24.01008108935468,37488.073775997604 
 07/05  21:00:00,22.125,2.375,24.0,0.0031096039671533048,0.0,396702.6741107866,400.0000000000002,287685.5474311111,18744.036887998802,18744.036887998802,23.82257274688123,37488.073775997604 
 07/05  22:00:00,18.725,1.375,24.0,0.0030382330661765443,0.0,342034.0129105577,400.0000000000003,807988.9173013659,18744.036887998802,18744.036887998802,23.312595325371724,37488.073775997604 
 07/05  23:00:00,16.375,1.0,24.0,0.003025652932987587,0.0,303715.58131173917,400.0000000000001,1169503.2907953248,18744.036887998802,18744.036887998802,22.955603919645053,37488.073775997604 
 07/05  24:00:00,17.3125,0.6875,23.999999999999996,0.00300670085823253,0.0,316317.28619382356,400.0000000000002,1026226.198823001,18744.036887998802,18744.036887998802,23.09644154527573,37488.073775997604 
 07/06  01:00:00,15.5375,0.1875,24.0,0.0030096703490645063,0.0,288405.7750925327,400.0,1298784.4436484904,18744.036887998802,18744.036887998802,22.83110208746482,37488.073775997604 
 07/06  02:00:00,14.0,0.0,23.999999999999996,0.0030174943069064143,0.0,263911.14353232656,400.0000000000003,1534899.6375801452,18744.036887998802,18744.036887998802,22.5935941382388,37488.073775997604 
 07/06  03:00:00,15.75,0.0,24.0,0.003007741496083549,0.0,289437.87068210845,400.00000000000017,1266511.1486072969,18744.036887998802,18744.036887998802,22.861013508740506,37488.073775997604 
 07/06  04:00:00,14.425,0.0,23.9970013799996,0.003019315095049647,0.0,276531.5314149997,400.00000000000017,1470050.963190748,18744.036887998802,18744.036887998802,22.665351302168073,37488.073775997604 
 07/06  05:00:00,13.625,0.625,23.988705521072845,0.003035072355417911,0.0,274761.00558127987,400.0000000000001,1590780.196726346,18744.036887998802,18744.036887998802,22.527721928219734,37488.073775997604 
 07/06  06:00:00,15.4375,1.0,23.999992918357755,0.003042782810154821,0.0,351453.3638563957,400.0000000000002,1314237.787333835,18744.036887998802,18744.036887998802,22.817719726908628,37488.073775997604 
 07/06  07:00:00,15.4875,1.625,23.999999999822084,0.0030916552288719136,0.0,411591.25777549914,400.0000000000002,1305855.4194474432,18744.036887998802,18744.036887998802,22.826903819326418,37488.073775997604 
 07/06  08:00:00,18.75,2.0,23.999999999999993,0.0030858909234907895,0.0,510684.09205292433,400.0000000000001,806021.2540921371,18744.036887998802,18744.036887998802,23.31416218930535,37488.073775997604 
 07/06  09:00:00,22.124999999999996,1.375,24.000000000000004,0.0030021658575375646,0.0,584553.7452744559,400.00000000000017,287848.00425603625,18744.036887998802,18744.036887998802,23.822045655086075,37488.073775997604 
 07/06  10:00:00,23.55,1.625,24.0,0.0030051189301772033,0.0,5032674.962366013,524.5881683625225,69093.95848921483,18744.036887998802,18744.036887998802,24.036208600531996,6816288.073775997 
 07/06  11:00:00,24.625,2.625,24.0,0.003109889073002422,0.0,5966340.728911832,677.2095859728367,0.0,18744.036887998802,18744.036887998802,24.197392628970054,8346288.073775997 
 07/06  12:00:00,25.375,1.75,24.0,0.003014541143758734,0.0,5987680.29687838,766.1002301632643,0.0,18744.036887998802,18744.036887998802,24.30992655860117,8346288.073775997 
 07/06  13:00:00,25.85,2.875,24.0,0.0031621791820232157,0.0,6019474.786034897,819.587068839574,0.0,18744.036887998802,18744.036887998802,24.381172303572363,8346288.073775997 
 07/06  14:00:00,26.0,3.375,23.999999999999996,0.003223131678529585,0.0,900477.2948934836,720.4042771788951,0.0,18744.036887998802,18744.036887998802,24.403654038410973,256368.07377599765 
 07/06  15:00:00,26.9375,2.375,24.0,0.003057219570499166,0.0,5107057.518652404,696.7455992230534,0.0,18744.036887998802,18744.036887998802,24.54426135953014,6816288.073775997 
 07/06  16:00:00,27.1875,2.625,24.0,0.0030881189736372827,0.0,6036325.315315021,779.6766652085538,0.0,18744.036887998802,18744.036887998802,24.581759311659017,8346288.073775997 
 07/06  17:00:00,27.0,3.0,24.0,0.003144093515513136,0.0,6070400.800994192,826.7538288072565,0.0,18744.036887998802,18744.036887998802,24.553647088877675,8346288.073775997 
 07/06  18:00:00,27.3125,2.375,24.000000000000004,0.0030562836826705186,0.0,6099707.739112146,855.2770808094633,0.0,18744.036887998802,18744.036887998802,24.600532925896395,8346288.073775997 
 07/06  19:00:00,26.5625,2.0,24.0,0.003012050453597743,0.0,773903.0190819483,725.0176710234693,0.0,18744.036887998802,18744.036887998802,24.488042781473467,37488.073775997604 
 07/06  20:00:00,25.375,2.0,24.0,0.0030177116214647197,0.0,682664.1128151119,548.1455963079558,0.0,18744.036887998802,18744.036887998802,24.310032907234937,37488.073775997604 
 07/06  21:00:00,23.75,1.6875,24.0,0.0030108667311244397,0.0,621222.395588025,468.2340797791731,57534.86217694424,18744.036887998802,18744.036887998802,24.066207297877515,37488.073775997604 
 07/06  22:00:00,21.125,1.1875,24.0,0.0029915978528064764,0.0,558767.9793888897,431.149800999282,441579.82985940296,18744.036887998802,18744.036887998802,23.671623395964758,37488.073775997604 
 07/06  23:00:00,18.75,1.0,24.0,0.0029953986517826992,0.0,507335.91807744163,414.05201343947357,806529.3214677664,18744.036887998802,18744.036887998802,23.309827853382654,37488.073775997604 
 07/06  24:00:00,19.5625,0.6875,24.0,0.0029843654449386928,0.0,508209.41025793104,406.30479542377634,681492.3336247251,18744.036887998802,18744.036887998802,23.436710506753762,37488.073775997604 
 07/07  01:00:00,17.6875,0.1875,24.0,0.002987010140713785,0.0,471780.3647759834,402.8383911234854,969620.3751795624,18744.036887998802,18744.036887998802,23.155288271554937,37488.073775997604 
 07/07  02:00:00,16.0,0.0,24.0,0.0029963056818831085,0.0,439604.521900121,401.26186374733635,1229030.928780144,18744.036887998802,18744.036887998802,22.899767050906657,37488.073775997604 
 07/07  03:00:00,17.375,0.625,24.0,0.003005334713073449,0.0,453833.4156639487,400.56040681753524,1017810.5039626367,18744.036887998802,18744.036887998802,23.108753834907844,37488.073775997604 
 07/07  04:00:00,16.2,1.625,24.0,0.0030786901647017703,0.0,428971.6312293168,400.24991379854686,1198350.6059270413,18744.036887998802,18744.036887998802,22.930566440981895,37488.073775997604 
 07/07  05:00:00,14.375,1.375,24.0,0.0030700303594645637,0.0,405974.9047376199,400.1101830716162,1478810.5702007972,18744.036887998802,18744.036887998802,22.654823619528067,37488.073775997604 
 07/07  06:00:00,16.1875,0.6875,24.0,0.0030184517471850327,0.0,476318.5856689308,400.04864839705374,1200334.709131156,18744.036887998802,18744.036887998802,22.93015980395589,37488.073775997604 
 07/07  07:00:00,18.4375,0.1875,24.0,0.0029731820865065645,0.0,551156.3462229605,400.0218254201628,854701.7144005382,18744.036887998802,18744.036887998802,23.25771153758906,37488.073775997604 
 07/07  08:00:00,20.875,1.25,24.0,0.0029931947435332786,0.0,629244.3075118581,400.00987772823413,480322.31364932447,18744.036887998802,18744.036887998802,23.626171626032814,37488.073775997604 
 07/07  09:00:00,23.8125,1.375,24.0,0.0029767169005857994,0.0,702631.434687078,400.0045243122337,70142.22345027278,18744.036887998802,18744.036887998802,24.075140823931306,37488.073775997604 
 07/07  10:00:00,25.5875,2.25,24.0,0.0030455618868335255,0.0,5173263.070062393,523.4654412815041,0.0,18744.036887998802,18744.036887998802,24.347868661203204,6816288.073775997 
 07/07  11:00:00,26.0,3.0,24.0,0.003140282014589323,0.0,6109237.592492998,674.9944581686154,0.0,18744.036887998802,18744.036887998802,24.409153206318106,8346288.073775997 
 07/07  12:00:00,26.6875,3.0,24.0,0.003156381666853329,0.0,6131129.269063236,763.8350733066274,0.0,18744.036887998802,18744.036887998802,24.50707737357912,8346288.073775997 
 07/07  13:00:00,27.0375,3.625,24.0,0.003267829166329288,0.0,6160395.552588468,817.2958457469215,0.0,18744.036887998802,18744.036887998802,24.55927612155106,8346288.073775997 
 07/07  14:00:00,27.0,3.375,24.0,0.003207629003283232,0.0,1031803.9832681394,720.0387693010566,0.0,18744.036887998802,18744.036887998802,24.555360087253266,256368.07377599765 
 07/07  15:00:00,27.6875,2.375,24.0,0.003053880624940017,0.0,5236358.454670039,697.1763938285834,0.0,18744.036887998802,18744.036887998802,24.656891291874437,6816288.073775997 
 07/07  16:00:00,28.0375,3.25,24.0,0.00319029033589404,0.0,6173696.398171063,779.2820741445844,0.0,18744.036887998802,18744.036887998802,24.709333595419032,8346288.073775997 
 07/07  17:00:00,28.0,3.375,24.0,0.003201170878533342,0.0,6212260.09110603,825.7883797751678,0.0,18744.036887998802,18744.036887998802,24.703637556932183,8346288.073775997 
 07/07  18:00:00,26.937499999999996,2.375,24.0,0.003062183561569515,0.0,6205286.259788234,854.5229765974948,0.0,18744.036887998802,18744.036887998802,24.544285932765277,8346288.073775997 
 07/07  19:00:00,25.4875,2.0,24.0,0.0030181615557947723,0.0,864884.692702227,725.1212066909757,0.0,18744.036887998802,18744.036887998802,24.327788760977086,37488.073775997604 
 07/07  20:00:00,24.375,2.0,24.0,0.0030200902603313255,0.0,775546.756438635,548.9222817779117,0.0,18744.036887998802,18744.036887998802,24.16067147945606,37488.073775997604 
 07/07  21:00:00,23.249999999999996,2.0,24.0,0.0030418899560433494,0.0,719900.7529125967,468.93669222986034,115300.8917231421,18744.036887998802,18744.036887998802,23.990165095296966,37488.073775997604 
 07/07  22:00:00,20.425,0.75,24.0,0.002976228492123693,0.0,657377.7409888499,431.6753498117357,549610.654223352,18744.036887998802,18744.036887998802,23.56058590361679,37488.073775997604 
 07/07  23:00:00,18.375,0.0,23.999999999999996,0.0029656166046732515,0.0,612479.1203973872,414.3794541155413,864887.2738787138,18744.036887998802,18744.036887998802,23.24856045098752,37488.073775997604 
 07/07  24:00:00,20.0,0.625,24.0,0.002976185239372112,0.0,620235.130287754,406.5087891066088,615009.8242445913,18744.036887998802,18744.036887998802,23.500762521504146,37488.073775997604 
 07/08  01:00:00,19.2,1.0,24.0,0.0029939740239459155,0.0,599981.9752303996,402.9626896623413,738002.0313345466,18744.036887998802,18744.036887998802,23.377274417138054,37488.073775997604 
 07/08  02:00:00,17.375,1.625,24.0,0.0030542544669594583,0.0,565585.7268733464,401.3352293715213,1018693.6622100333,18744.036887998802,18744.036887998802,23.097174861530036,37488.073775997604 
 07/08  03:00:00,19.3125,1.375,24.0,0.003023600051188906,0.0,591061.1429696362,400.60011375258273,720866.2687742708,18744.036887998802,18744.036887998802,23.39486829233718,37488.073775997604 
 07/08  04:00:00,18.3875,1.0,23.999999999999993,0.0030006657429068754,0.0,575610.3567549656,400.2721194339624,863094.8876257588,18744.036887998802,18744.036887998802,23.25332258483597,37488.073775997604 
 07/08  05:00:00,17.0,1.0,24.0,0.0030085395698420383,0.0,557814.1466551422,400.122208537209,1076559.2020276107,18744.036887998802,18744.036887998802,23.04155034682358,37488.073775997604 
 07/08  06:00:00,18.875,1.0,23.999999999999996,0.00299882140353112,0.0,625744.8486162903,400.05499440329055,788257.9640275724,18744.036887998802,18744.036887998802,23.329507557774487,37488.073775997604 
 07/08  07:00:00,20.0,1.625,24.000000000000004,0.0030309629562877806,0.0,685792.4879343807,400.0250566072265,615182.5080072208,18744.036887998802,18744.036887998802,23.495591790379656,37488.073775997604 
 07/08  08:00:00,21.25,1.375,24.0,0.0029879760886382923,0.0,748398.1596555479,400.01146064840435,422988.2675160078,18744.036887998802,18744.036887998802,23.68167538504381,37488.073775997604 
 07/08  09:00:00,23.875,1.0,24.0,0.0029441015306493675,0.0,816277.8618062735,400.005298246782,67305.32339699159,18744.036887998802,18744.036887998802,24.083888210166023,37488.073775997604 
 07/08  10:00:00,25.0,2.25,24.0,0.003054647727244968,0.0,5275639.832721688,522.9093248009292,0.0,18744.036887998802,18744.036887998802,24.25557395799502,6816288.073775997 
 07/08  11:00:00,25.625,3.625,24.0,0.003265013272349036,0.0,6221740.791580983,673.8795483368773,0.0,18744.036887998802,18744.036887998802,24.350662351768747,8346288.073775997 
 07/08  12:00:00,26.625,3.375,24.0,0.0032160724719720486,0.0,6251443.623001801,762.23328134979,0.0,18744.036887998802,18744.036887998802,24.49874587524322,8346288.073775997 
 07/08  13:00:00,27.0,3.625,24.0,0.003259652163051019,0.0,6279147.35105843,815.7530659053492,0.0,18744.036887998802,18744.036887998802,24.554997446589535,8346288.073775997 
 07/08  14:00:00,26.375,4.0,24.0,0.003339676617684602,0.0,1139517.0989894168,719.4495440215655,0.0,18744.036887998802,18744.036887998802,24.46210298468968,256368.07377599765 
 07/08  15:00:00,26.0,3.375,24.0,0.0032144248741246247,0.0,5328743.38144774,696.4994934759782,0.0,18744.036887998802,18744.036887998802,24.40653422618651,6816288.073775997 
 07/08  16:00:00,26.625,3.0,24.0,0.0031354495995318467,0.0,6257452.175289398,778.0418155149462,0.0,18744.036887998802,18744.036887998802,24.503910579044902,8346288.073775997 
 07/08  17:00:00,27.0,3.0,24.0,0.0031324936110274262,0.0,6306219.738863723,825.197989944476,0.0,18744.036887998802,18744.036887998802,24.560161446724326,8346288.073775997 
 07/08  18:00:00,26.125,2.375,24.0,0.0030507941127240323,0.0,6314373.533481214,853.8839690142692,0.0,18744.036887998802,18744.036887998802,24.42659261894199,8346288.073775997 
 07/08  19:00:00,22.725,2.0,24.0,0.0030418208615406537,0.0,937554.5210109538,724.3269795529473,213246.85319655435,18744.036887998802,18744.036887998802,23.912397697298374,37488.073775997604 
 07/08  20:00:00,21.625,1.375,24.0,0.0029887776682903833,0.0,846706.0139874818,548.1357603813451,365122.98537413566,18744.036887998802,18744.036887998802,23.741995300481534,37488.073775997604 
 07/08  21:00:00,21.625,2.875,24.0,0.003186023775054926,0.0,806212.4496919297,468.63838191994296,365209.3381730254,18744.036887998802,18744.036887998802,23.739488321041147,37488.073775997604 
 07/08  22:00:00,21.15,3.375,24.0,0.0032648263386206708,0.0,771261.6529135329,431.5107010145664,438334.95704817347,18744.036887998802,18744.036887998802,23.670031195539547,37488.073775997604 
 07/08  23:00:00,20.375,1.75,24.0,0.003042315937375789,0.0,744091.450550507,414.43951076056476,557537.7391301113,18744.036887998802,18744.036887998802,23.553584274984672,37488.073775997604 
 07/08  24:00:00,19.9375,1.3125,24.0,0.003002673595049269,0.0,723058.4720107571,406.61217448954403,624805.7600638838,18744.036887998802,18744.036887998802,23.4899021310329,37488.073775997604 
 07/09  01:00:00,19.3375,1.8125,24.0,0.0030545230775272073,0.0,701094.3635790488,403.02009227389317,716999.6757029721,18744.036887998802,18744.036887998802,23.400562053049228,37488.073775997604 
 07/09  02:00:00,19.0,2.0,24.0,0.0030754928673656285,0.0,687013.039313381,401.37411369822144,768841.6774866118,18744.036887998802,18744.036887998802,23.345916274837,37488.073775997604 
 07/09  03:00:00,19.625,1.375,24.0,0.00301040918117113,0.0,693072.5285512741,400.62513951147866,672766.7824586935,18744.036887998802,18744.036887998802,23.440963038455358,37488.073775997604 
 07/09  04:00:00,18.75,2.875,24.000000000000004,0.003220167895973031,0.0,671035.3907804268,400.284616320228,807322.2353306481,18744.036887998802,18744.036887998802,23.30730429387561,37488.073775997604 
 07/09  05:00:00,18.625,3.375,24.0,0.0032927143798215583,0.0,666059.92840762,400.1284060086972,826608.0771171422,18744.036887998802,18744.036887998802,23.28741574791393,37488.073775997604 
 07/09  06:00:00,18.75,2.6875,24.0,0.003167801423098979,0.0,694015.8160941028,400.0581423552368,807444.5354754918,18744.036887998802,18744.036887998802,23.30665212764458,37488.073775997604 
 07/09  07:00:00,18.85,2.1875,24.0,0.003097618577902368,0.0,710446.6869796956,400.0264028710751,792096.3739052268,18744.036887998802,18744.036887998802,23.322032932098743,37488.073775997604 
 07/09  08:00:00,19.0,2.625,24.0,0.0031593904698355687,0.0,723262.1735781954,400.0120207924837,769038.8776213755,18744.036887998802,18744.036887998802,23.344917074984767,37488.073775997604 
 07/09  09:00:00,19.5,2.6875,24.0,0.0031572835076097705,0.0,730118.9713966787,400.0054724360047,692153.1844116095,18744.036887998802,18744.036887998802,23.417793503665873,37488.073775997604 
 07/09  10:00:00,20.55,2.1875,23.999999999999996,0.003076528076147406,0.0,5190870.958627578,524.0168534865549,530766.32754374,18744.036887998802,18744.036887998802,23.577081253457635,6816288.073775997 
 07/09  11:00:00,22.25,2.625,24.000000000000004,0.0031239563198458453,0.0,6171498.173411498,675.9652189028827,269176.598042118,18744.036887998802,18744.036887998802,23.837189021859746,8346288.073775997 
 07/09  12:00:00,23.812499999999996,2.375,24.0,0.003068934820108096,0.0,6246779.478912779,764.1403627051179,40371.02967981111,18744.036887998802,18744.036887998802,24.075088586732658,8346288.073775997 
 07/09  13:00:00,24.7375,2.625,24.0,0.003096775651084772,0.0,6289568.141896745,817.0257757347738,0.0,18744.036887998802,18744.036887998802,24.21564381121634,8346288.073775997 
 07/09  14:00:00,26.25,3.0,24.0,0.003143508111589358,0.0,1177126.7193164274,720.9200738402828,0.0,18744.036887998802,18744.036887998802,24.443642491083487,256368.07377599765 
 07/09  15:00:00,25.75,3.625,24.0,0.0032644382443730528,0.0,5366195.315693343,697.6370523784394,0.0,18744.036887998802,18744.036887998802,24.366500806307396,6816288.073775997 
 07/09  16:00:00,23.75,4.0,24.0,0.003366112314329164,0.0,6263236.37202047,777.8653274700306,57661.79297622353,18744.036887998802,18744.036887998802,24.065821525941573,8346288.073775997 
 07/09  17:00:00,23.625,4.0,23.999999999999996,0.003368155897857727,0.0,6300138.9431725405,824.3801458530362,57663.213759999344,18744.036887998802,18744.036887998802,24.04687565569382,8346288.073775997 
 07/09  18:00:00,24.0,2.75,24.0,0.003125859070371895,0.0,6332259.960497677,852.6352131992968,0.0,18744.036887998802,18744.036887998802,24.103573131965,8346288.073775997 
 07/09  19:00:00,22.75,3.875,24.0,0.0033716579282615415,0.0,979643.6464979118,722.8475034406594,192037.82297592494,18744.036887998802,18744.036887998802,23.915973631740844,37488.073775997604 
 07/09  20:00:00,20.75,5.625,24.0,0.0038610926003770423,0.0,852525.9118790437,546.3552546139362,498834.7221058544,18744.036887998802,18744.036887998802,23.61617950925318,37488.073775997604 
