Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Wind Speed [m/s](Hourly),MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air CO2 Concentration [ppm](Hourly),LAB_HX:Heat Exchanger Sensible Heating Energy [J](Hourly),SUPPLY_FAN:Fan Electricity Energy [J](Hourly),EXHAUST_FAN:Fan Electricity Energy [J](Hourly),ERV_SA_OUTLET:System Node Temperature [C](Hourly),Electricity:Facility [J](Hourly) 
 01/07  22:00:00,-10.7375,2.375,-1.7370379809439742,445.17967896579,1363935.6299856822,18751.537502999996,18751.537502999996,-2.97659779661636,9037503.075006 
 01/07  23:00:00,-11.0,2.625,-1.7770980181813023,421.0647481041271,1397733.542561807,18751.537502999996,18751.537502999996,-3.048333630162215,9037503.075006 
 01/07  24:00:00,-11.062500000000002,3.625,-1.824898123270423,409.8013008673779,1400455.226027505,18751.537502999996,18751.537502999996,-3.09609043677874,9037503.075006 
 01/08  01:00:00,-10.4125,2.75,-1.861036827142978,404.55967177054254,1295517.0335312043,18751.537502999996,18751.537502999996,-3.034865858839672,9037503.075006 
 01/08  02:00:00,-10.0,2.0,-1.8970322591955608,402.12727357877577,1228543.9138373851,18751.537502999996,18751.537502999996,-2.9989810582275167,9037503.075006 
 01/08  03:00:00,-9.375,2.0,-1.9319824981786238,400.99299181747745,1127826.3139012898,18751.537502999996,18751.537502999996,-2.94078934456522,9037503.075006 
 01/08  04:00:00,-8.375,2.0,-1.9512134991532546,400.463639653569,973306.3650108532,18751.537502999996,18751.537502999996,-2.809253836610742,9037503.075006 
 01/08  05:00:00,-8.625,2.0,-1.985940801567452,400.216521175484,1007152.7010497103,18751.537502999996,18751.537502999996,-2.869016520066057,9037503.075006 
 01/08  06:00:00,-8.875,2.0,-2.020606010260261,400.1011130546607,1038846.2613923604,18751.537502999996,18751.537502999996,-2.9413316695482306,9037503.075006 
 01/08  07:00:00,-8.925,1.375,-2.039431855354446,400.0472441014226,1043497.2174339201,18751.537502999996,18751.537502999996,-2.964975403823372,9037503.075006 
 01/08  08:00:00,-8.375,2.25,-2.0447035044214124,400.0220814227475,958581.1765802237,18751.537502999996,18751.537502999996,-2.891888070386057,9037503.075006 
 01/08  09:00:00,-7.75,3.625,-2.0421326534001083,400.01028669721893,864493.4202864347,18751.537502999996,18751.537502999996,-2.7953310871101653,9037503.075006 
 01/08  10:00:00,-7.225,3.375,-0.19809871215765806,520.5926355987373,1034304.9416981095,18751.537502999996,18751.537502999996,-1.3187296915332554,15546303.075006 
 01/08  11:00:00,-6.375,3.625,0.2119753037111394,731.7337224741779,991130.9740858135,18751.537502999996,18751.537502999996,-0.7124026754650382,15546303.075006 
 01/08  12:00:00,-5.812499999999999,3.375,0.34514182598532894,844.2379586060584,928207.6565045434,18751.537502999996,18751.537502999996,-0.5030503139535117,15546303.075006 
 01/08  13:00:00,-5.8875,4.875,-0.9921165382606663,785.5537633180227,768028.7340937724,18751.537502999996,18751.537502999996,-1.475437082747782,10339263.075006 
 01/08  14:00:00,-6.0,6.0,0.2833157032527329,775.7791477686098,924639.1030449355,18751.537502999996,18751.537502999996,-0.7092954029620306,15546303.075006 
 01/08  15:00:00,-6.0,6.0,0.6693499340889528,853.5491267225757,1002286.1104960858,18751.537502999996,18751.537502999996,-0.2727787778186169,15546303.075006 
 01/08  16:00:00,-6.625,6.625,0.8652168541074858,894.7140263007601,1127761.7768299242,18751.537502999996,18751.537502999996,-0.19337363285571296,15546303.075006 
 01/08  17:00:00,-7.0,5.75,1.077677064106762,912.6252582840884,1214698.9796898565,18751.537502999996,18751.537502999996,-0.07769325283133373,15546303.075006 
 01/08  18:00:00,-7.0625,5.0,1.3045898426923337,923.8627803223251,1258691.7122211633,18751.537502999996,18751.537502999996,0.10806218815392735,15546303.075006 
 01/08  19:00:00,-7.6625,5.0,-0.30821866137200293,808.9321751087368,1142400.727919024,18751.537502999996,18751.537502999996,-1.1435820403626769,9037503.075006 
 01/08  20:00:00,-8.625,5.625,-0.558290838493016,601.9744659823482,1221544.5050047685,18751.537502999996,18751.537502999996,-1.6609693880322867,9037503.075006 
 01/08  21:00:00,-8.875,4.75,-0.528439732628553,492.1139889755966,1262050.0294154899,18751.537502999996,18751.537502999996,-1.6846600805984417,9037503.075006 
 01/08  22:00:00,-9.55,5.25,-0.5166391778924163,442.6827510843292,1368064.8139834225,18751.537502999996,18751.537502999996,-1.7630948587872586,9037503.075006 
 01/08  23:00:00,-10.625,6.0,-0.5453222254753195,419.5467562858513,1526857.8974410011,18751.537502999996,18751.537502999996,-1.945193531593,9037503.075006 
 01/08  24:00:00,-10.750000000000002,3.5,-0.5627221799184362,408.97876986580115,1542198.1519343993,18751.537502999996,18751.537502999996,-1.9839593503642345,9037503.075006 
 01/09  01:00:00,-12.1,2.625,-0.6236917885113955,404.1931807083295,1740588.1875546193,18751.537502999996,18751.537502999996,-2.2187313907301354,9037503.075006 
 01/09  02:00:00,-13.0,2.375,-0.7128403779418115,401.947737704676,1862234.2970729354,18751.537502999996,18751.537502999996,-2.4348582438837068,9037503.075006 
 01/09  03:00:00,-11.812500000000002,2.625,-0.7768909121717898,400.90624143450833,1672616.5510514227,18751.537502999996,18751.537502999996,-2.314544723665703,9037503.075006 
 01/09  04:00:00,-11.6625,3.625,-0.8709824033171438,400.4229981921409,1638283.9174586711,18751.537502999996,18751.537502999996,-2.358538650901182,9037503.075006 
 01/09  05:00:00,-11.375,4.0,-0.9815948232946843,400.1958341101777,1577160.429078676,18751.537502999996,18751.537502999996,-2.415323612426128,9037503.075006 
 01/09  06:00:00,-10.0,4.625,-1.0735881353278485,400.0906200622646,1354893.2044599298,18751.537502999996,18751.537502999996,-2.2907350925196894,9037503.075006 
 01/09  07:00:00,-9.15,4.375,-1.1708428178193246,400.04204723736507,1211993.8284165515,18751.537502999996,18751.537502999996,-2.243048640592321,9037503.075006 
 01/09  08:00:00,-8.375,4.0,-1.268123794785641,400.01947626565016,1079565.5228219857,18751.537502999996,18751.537502999996,-2.211631454494511,9037503.075006 
 01/09  09:00:00,-7.625,4.0,-1.355729359011934,400.0090327536134,952528.1099126693,18751.537502999996,18751.537502999996,-2.175409971177266,9037503.075006 
 01/09  10:00:00,-6.525,5.25,0.41015612507076143,520.336950956181,1021870.900728865,18751.537502999996,18751.537502999996,-0.6861174999359442,15546303.075006 
 01/09  11:00:00,-5.375,6.625,0.7501003101971415,728.9083753836546,923366.1362494449,18751.537502999996,18751.537502999996,-0.08853522677176391,15546303.075006 
 01/09  12:00:00,-4.625,6.375,0.8345006432192464,838.3686800128743,823678.2659091596,18751.537502999996,18751.537502999996,0.09978743318189742,15546303.075006 
 01/09  13:00:00,-3.5250000000000004,7.25,-0.5169307768971118,779.0281199186159,481895.28943300125,18751.537502999996,18751.537502999996,-0.717198138485306,10339263.075006 
 01/09  14:00:00,-3.0,8.0,0.7514386060082952,774.5016761302553,539071.0854349008,18751.537502999996,18751.537502999996,0.12732117975843193,15546303.075006 
 01/09  15:00:00,-2.375,7.375,1.0955282534322803,851.7303749463581,518155.9926403209,18751.537502999996,18751.537502999996,0.6336934621245439,15546303.075006 
 01/09  16:00:00,-2.625,8.25,1.2675321401979818,890.4900192159996,583970.4709583797,18751.537502999996,18751.537502999996,0.7535067283656487,15546303.075006 
 01/09  17:00:00,-3.0,9.0,1.442675478793677,903.8854239878693,665972.5956108284,18751.537502999996,18751.537502999996,0.8395901725291083,15546303.075006 
 01/09  18:00:00,-2.9375000000000004,7.125,1.6527488628307743,911.9361671394146,687405.8202262848,18751.537502999996,18751.537502999996,1.0206215906917262,15546303.075006 
 01/09  19:00:00,-2.9625,7.25,0.05740398978408081,798.5208323476984,485965.9405727281,18751.537502999996,18751.537502999996,-0.13341316567881867,9037503.075006 
 01/09  20:00:00,-3.0,8.0,-0.14599177364748878,593.6396909731807,430778.11094419373,18751.537502999996,18751.537502999996,-0.4802025051458296,9037503.075006 
 01/09  21:00:00,-3.125,6.75,-0.0623516973359301,486.9254130186034,460772.3696688366,18751.537502999996,18751.537502999996,-0.43753679732047357,9037503.075006 
 01/09  22:00:00,-3.075,7.25,0.035087474032813065,439.6694981702276,467724.941552075,18751.537502999996,18751.537502999996,-0.3485259718950086,9037503.075006 
 01/09  23:00:00,-3.0,6.75,0.13829716343079557,417.95252804055207,471792.2059841063,18751.537502999996,18751.537502999996,-0.2506560151053103,9037503.075006 
 01/09  24:00:00,-3.0,6.0,0.2413667889568321,408.18814767623235,487621.6197360007,18751.537502999996,18751.537502999996,-0.16201430264523914,9037503.075006 
 01/10  01:00:00,-3.0,6.625,0.34033701805876876,403.7405267653274,502764.89070054033,18751.537502999996,18751.537502999996,-0.07711831114016755,9037503.075006 
 01/10  02:00:00,-3.0,7.0,0.43850746862527734,401.6974127491528,517639.1965732985,18751.537502999996,18751.537502999996,0.0056778423551025236,9037503.075006 
 01/10  03:00:00,-3.0,7.625,0.5352299776772415,400.7679380131718,532483.9045613713,18751.537502999996,18751.537502999996,0.08775029866109801,9037503.075006 
 01/10  04:00:00,-3.0,7.375,0.6328215188168449,400.3459855135581,547174.8661606666,18751.537502999996,18751.537502999996,0.16872533078482863,9037503.075006 
 01/10  05:00:00,-2.375,6.375,0.7442570687430243,400.1567406352635,468617.3363718469,18751.537502999996,18751.537502999996,0.3533827315944896,9037503.075006 
 01/10  06:00:00,-2.125,5.375,0.8512796270291066,400.07152197088874,447862.2682733243,18751.537502999996,18751.537502999996,0.4870418164979133,9037503.075006 
 01/10  07:00:00,-1.45,5.625,0.9590726493048147,400.03278224883206,361053.7970549151,18751.537502999996,18751.537502999996,0.6756058331378608,9037503.075006 
 01/10  08:00:00,-1.0,6.0,1.0667864968624123,400.0149540091829,309906.96117872506,18751.537502999996,18751.537502999996,0.8390908972051146,9037503.075006 
 01/10  09:00:00,-0.7500000000000001,4.75,1.1702080541288236,400.0068297485856,287303.01256216026,18751.537502999996,18751.537502999996,0.962364578234284,9037503.075006 
 01/10  10:00:00,-0.225,5.25,1.2842718369653705,400.0031396165586,224669.80341932518,18751.537502999996,18751.537502999996,1.1366360870861412,9037503.075006 
 01/10  11:00:00,0.3125,6.0,1.4062474193780794,400.00143204526785,161333.2706123217,18751.537502999996,18751.537502999996,1.3196449004713582,9037503.075006 
 01/10  12:00:00,0.4375,4.75,1.5262133856439108,400.0006535994206,160894.72057896096,18751.537502999996,18751.537502999996,1.4423132729228407,9037503.075006 
 01/10  13:00:00,0.4,5.25,1.6507605317453897,400.0003004418549,184941.59369630017,18751.537502999996,18751.537502999996,1.5398520563331966,9037503.075006 
 01/10  14:00:00,0.4625,6.0,1.798525476806052,400.0001369002826,196895.35560860508,18751.537502999996,18751.537502999996,1.6694728855691066,9037503.075006 
 01/10  15:00:00,0.4375,5.375,1.9696862898694878,400.0000622897887,225921.7109854661,18751.537502999996,18751.537502999996,1.8065846017072238,9037503.075006 
 01/10  16:00:00,0.4,7.5,2.160146926209682,400.0000283049588,259791.06818079954,18751.537502999996,18751.537502999996,1.9592043065375973,9037503.075006 
 01/10  17:00:00,0.15,7.125,2.365728679669423,400.000012663614,328298.70313260343,18751.537502999996,18751.537502999996,2.0934640053484492,9037503.075006 
 01/10  18:00:00,-0.75,6.0,2.5675784470824508,400.00000573838736,496114.4076275233,18751.537502999996,18751.537502999996,2.1341864970855404,9037503.075006 
 01/10  19:00:00,-1.7,6.0,2.7545921156292787,400.00000261652934,668640.1464023507,18751.537502999996,18751.537502999996,2.15207343372512,9037503.075006 
 01/10  20:00:00,-2.625,6.0,2.9238258311455816,400.0000011864517,835360.8562224722,18751.537502999996,18751.537502999996,2.162933618046531,9037503.075006 
 01/10  21:00:00,-3.2500000000000004,5.375,3.0739119924847578,400.000000538819,953140.5672483719,18751.537502999996,18751.537502999996,2.199209457061571,9037503.075006 
 01/10  22:00:00,-3.775,4.375,3.2039130822870865,400.0000002471947,1053532.460479731,18751.537502999996,18751.537502999996,2.2368655312022336,9037503.075006 
 01/10  23:00:00,-4.625,3.375,3.300214442749307,400.0000001132088,1198214.225692141,18751.537502999996,18751.537502999996,2.199014365296759,9037503.075006 
 01/10  24:00:00,-5.125,3.0,3.371973708104484,400.0000000520336,1285482.3903043764,18751.537502999996,18751.537502999996,2.1882100682466845,9037503.075006 
 01/11  01:00:00,-6.95,1.75,3.403158145321613,400.00000002409325,1568791.829115859,18751.537502999996,18751.537502999996,1.9540081630101418,9037503.075006 
 01/11  02:00:00,-8.625,1.625,3.4056239436225586,400.0000000111023,1822436.989886882,18751.537502999996,18751.537502999996,1.7050624366669527,9037503.075006 
 01/11  03:00:00,-7.75,2.0,3.432454462585753,400.0000000051163,1692899.445931251,18751.537502999996,18751.537502999996,1.8510759754453245,9037503.075006 
 01/11  04:00:00,-8.25,0.75,3.430040718576713,400.0000000023758,1771484.7524823502,18751.537502999996,18751.537502999996,1.7914935376712846,9037503.075006 
 01/11  05:00:00,-10.25,0.625,3.367814960294456,400.00000000109605,2065452.1311962348,18751.537502999996,18751.537502999996,1.4454877049704906,9037503.075006 
 01/11  06:00:00,-9.4375,1.625,3.3309484415658117,400.0000000005057,1934699.3598919208,18751.537502999996,18751.537502999996,1.5226403340326193,9037503.075006 
 01/11  07:00:00,-8.8125,0.75,3.295616493772637,400.00000000023516,1837014.8382869798,18751.537502999996,18751.537502999996,1.5974771700162966,9037503.075006 
 01/11  08:00:00,-8.375,0.0,3.236289991897154,400.00000000010886,1761701.9616466623,18751.537502999996,18751.537502999996,1.610963099154932,9037503.075006 
 01/11  09:00:00,-6.874999999999999,0.625,3.1897202137492395,400.0000000000505,1527167.8203322082,18751.537502999996,18751.537502999996,1.7919301056110026,9037503.075006 
 01/11  10:00:00,-6.7,1.0,3.1276978331760237,400.0000000000237,1492790.8439332142,18751.537502999996,18751.537502999996,1.7736163401033325,9037503.075006 
 01/11  11:00:00,-5.75,1.0,3.069730641767025,400.000000000011,1338379.5001238384,18751.537502999996,18751.537502999996,1.8571866728766229,9037503.075006 
 01/11  12:00:00,-4.125,1.625,3.0350278660752488,400.0000000000052,1086816.245505857,18751.537502999996,18751.537502999996,2.0710101966876096,9037503.075006 
 01/11  13:00:00,-3.225,2.625,3.007717537280038,400.00000000000256,945699.962054156,18751.537502999996,18751.537502999996,2.1802307556003546,9037503.075006 
 01/11  14:00:00,-2.375,3.625,3.012423751055137,400.00000000000125,815997.0668981154,18751.537502999996,18751.537502999996,2.3025234291225907,9037503.075006 
 01/11  15:00:00,-1.4375,4.0,3.0593526435307195,400.0000000000005,679520.7734980982,18751.537502999996,18751.537502999996,2.4743461325726384,9037503.075006 
 01/11  16:00:00,-1.6625,3.375,3.125711483588175,400.00000000000057,723586.2826354334,18751.537502999996,18751.537502999996,2.4963775411676226,9037503.075006 
 01/11  17:00:00,-2.0,3.0,3.214374439692447,400.0000000000002,786799.8243233563,18751.537502999996,18751.537502999996,2.514298000464716,9037503.075006 
 01/11  18:00:00,-2.3125,3.0,3.3256164439624034,400.0000000000002,850855.3835785661,18751.537502999996,18751.537502999996,2.560730190684897,9037503.075006 
 01/11  19:00:00,-4.0625,3.0,3.4153632578408555,400.0000000000001,1131298.9761024374,18751.537502999996,18751.537502999996,2.3826408735892524,9037503.075006 
 01/11  20:00:00,-5.0,3.0,3.502402663410438,400.0,1285680.3942563327,18751.537502999996,18751.537502999996,2.310890851654313,9037503.075006 
 01/11  21:00:00,-4.3125,3.625,3.6041048815212573,400.0,1196775.3503326266,18751.537502999996,18751.537502999996,2.5003005617122067,9037503.075006 
 01/11  22:00:00,-5.2125,3.375,3.663849943914943,400.0000000000002,1344742.7431273488,18751.537502999996,18751.537502999996,2.4311112779420405,9037503.075006 
 01/11  23:00:00,-4.75,4.25,3.7157912317495363,400.0000000000001,1281031.9387672972,18751.537502999996,18751.537502999996,2.5342885599844935,9037503.075006 
 01/11  24:00:00,-3.7499999999999996,3.75,3.776522486642995,400.0000000000002,1139669.8003979158,18751.537502999996,18751.537502999996,2.739657762563274,9037503.075006 
 01/12  01:00:00,-3.85,4.25,3.79963335260145,400.00000000000017,1159919.8950467166,18751.537502999996,18751.537502999996,2.753366850341882,9037503.075006 
 01/12  02:00:00,-4.0,5.625,3.8038421812239265,400.0000000000001,1183451.1842186165,18751.537502999996,18751.537502999996,2.7356004246126195,9037503.075006 
 01/12  03:00:00,-4.125,4.75,3.8121639033453163,400.0000000000001,1203531.3399913725,18751.537502999996,18751.537502999996,2.7231003816457098,9037503.075006 
 01/12  04:00:00,-4.7,4.625,3.808411938234895,400.00000000000017,1291056.6931409456,18751.537502999996,18751.537502999996,2.6400919084385546,9037503.075006 
 01/12  05:00:00,-6.25,3.75,3.783737607522056,400.00000000000006,1522560.3524255054,18751.537502999996,18751.537502999996,2.3901740835420076,9037503.075006 
 01/12  06:00:00,-6.250000000000001,3.0,3.779127193024309,400.0,1520112.8498219955,18751.537502999996,18751.537502999996,2.3765970889811063,9037503.075006 
 01/12  07:00:00,-6.55,3.625,3.769939297154201,400.00000000000017,1565910.900868566,18751.537502999996,18751.537502999996,2.333675657566368,9037503.075006 
 01/12  08:00:00,-7.0,4.0,3.744948248813543,400.0000000000003,1629369.5818536112,18751.537502999996,18751.537502999996,2.2417539917538702,9037503.075006 
 01/12  09:00:00,-6.75,4.0,3.7356691356063165,400.0000000000003,1589578.3157288078,18751.537502999996,18751.537502999996,2.2680448873440926,9037503.075006 
 01/12  10:00:00,-6.85,4.0,5.575293074219427,520.1449455082517,1854111.5455929858,18751.537502999996,18751.537502999996,3.6521140438082504,15546303.075006 
 01/12  11:00:00,-7.0,4.0,5.9396264130586705,728.3677565448368,1956748.207472346,18751.537502999996,18751.537502999996,4.076666934041695,15546303.075006 
 01/12  12:00:00,-6.125,3.375,6.03860637270493,838.8928841224555,1840327.1354833303,18751.537502999996,18751.537502999996,4.297664145713991,15546303.075006 
 01/12  13:00:00,-5.85,3.625,4.673376712618532,780.8122220749093,1622596.535600996,18751.537502999996,18751.537502999996,3.3521019258095026,10339263.075006 
 01/12  14:00:00,-4.75,4.0,5.94734500885172,771.8275754674306,1594300.8727932738,18751.537502999996,18751.537502999996,4.293375575346168,15546303.075006 
 01/12  15:00:00,-2.25,3.375,6.345947494279274,851.7153504238572,1294285.5111002368,18751.537502999996,18751.537502999996,5.105314409199671,15546303.075006 
 01/12  16:00:00,-1.075,3.625,6.557531774720959,896.6458950855881,1149919.0947140893,18751.537502999996,18751.537502999996,5.473514819764527,15546303.075006 
 01/12  17:00:00,-1.625,4.0,6.751304205288256,913.4857645680802,1262637.2166550804,18751.537502999996,18751.537502999996,5.558980730107241,15546303.075006 
